seed,condition,OUTPUT_TOKENS,CHAR_COUNT,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,AVG_WORD_LENGTH,LATENCY_SECONDS,RETURN,GENERATIVE_REUSE,RECURRENCE,META_CONTROL,PRESERVATION,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY_DENSITY,CONTROL_DENSITY,PRESERVATION_DENSITY,FINGERPRINT_MAGNITUDE
25,O_ORDER_SHUFFLED,260.0,45.0,6.25,0.5,0.19,1.55,6.847428262233734,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.75,0.25,0.25,1.25
25,M_META_CONTROL_ABLATED,229.25,575.75,87.75,4.75,0.7499597285672389,5.488953683074586,4.571611225605011,0.0,0.75,0.0,1.0,1.25,1.75,1.25,0.25,2.0,1.25,3.0,6.25
25,P_PRESERVATION_ABLATED,260.0,223.75,34.25,2.0,0.6207912457912458,3.9661195286195285,4.893096089363098,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.0,0.5,0.75,1.25
25,T_TERMINAL_COUNTERFACTUAL,260.0,139.0,19.75,1.5,0.6809329710144927,4.477921195652174,4.712895452976227,0.0,0.0,0.0,0.75,0.25,0.0,1.25,0.0,1.25,0.75,0.25,2.25
25,C_COMPRESSION_ABLATED,260.0,449.25,66.75,4.0,0.8330220750497809,5.504307457462729,4.753097832202911,0.0,0.0,0.0,1.5,0.75,0.25,1.75,0.5,1.75,2.0,1.0,4.75
25,R_RECURSION_CONTROL,195.0,79.0,11.75,0.5,0.19148936170212766,1.425531914893617,4.451804995536804,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.25,0.0,1.0,0.25,1.25
25,X_COMPLEXITY_CONTROL,260.0,925.75,125.0,7.0,0.8256922725053373,6.303329999134339,4.490162551403046,0.0,0.0,0.0,0.25,2.25,0.75,2.0,0.25,2.0,0.5,3.0,5.5
25,L_LINEAR_CONTROL,260.0,67.25,9.5,0.75,0.4666666666666667,3.1083333333333334,4.141215682029724,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
25,G_RANDOM_GRAPH_CONTROL,260.0,0.0,0.0,0.0,0.0,0.0,4.434660375118256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DM_DIRECTION_META_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,3.7025750279426575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DP_DIRECTION_PRESERVATION_DAMAGE,260.0,229.5,31.75,2.25,0.6444991412096674,4.632821126242179,4.567529141902924,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.75,0.0,1.75,0.5,2.25
25,OP_ORDER_PRESERVATION_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,3.6923190355300903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,PT_PRESERVATION_TERMINAL_DAMAGE,260.0,21.75,3.0,0.25,0.25,1.5625,4.566407024860382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,H_AUTHENTIC_HELDOUT,260.0,270.0,40.5,2.5,0.38383838383838387,2.74963924963925,4.295776724815369,0.0,0.0,0.0,2.0,0.5,0.5,0.25,0.25,0.25,2.25,1.0,3.5
25,H_DAMAGED_HELDOUT,260.0,28.25,4.75,0.25,0.21052631578947367,1.25,3.7659228444099426,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25
26,A0_AUTHENTIC,260.0,478.75,69.75,4.25,0.6004369843851602,4.275042732536579,4.205722212791443,0.0,0.0,0.0,1.5,1.25,3.25,1.0,0.5,1.0,2.0,4.5,7.5
26,A1_AUTHENTIC_PARAPHRASE,260.0,388.25,53.75,3.25,0.618287852112676,4.627604166666666,5.437142550945282,0.0,0.0,0.0,1.0,0.75,1.25,0.75,0.75,0.75,1.75,2.0,4.5
26,A2_AUTHENTIC_PARAPHRASE,252.75,295.25,44.5,2.5,0.6003821759635712,4.216749335935383,4.10245680809021,0.0,0.0,0.0,1.5,1.0,1.25,0.5,0.25,0.5,1.75,2.25,4.5
26,A3_AUTHENTIC_PARAPHRASE,260.0,746.0,107.25,7.0,0.7796448993814934,5.814336943668489,4.195886671543121,0.5,0.0,0.0,1.5,1.75,0.25,1.25,1.0,1.75,2.5,2.0,6.25
26,D_DIRECTION_REVERSED,260.0,161.25,22.5,1.25,0.17777777777777778,1.5166666666666666,3.9281182289123535,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0
26,O_ORDER_SHUFFLED,257.0,279.5,38.75,2.25,0.6306818181818182,3.8380681818181817,3.3559085726737976,0.0,0.0,0.0,0.75,0.5,0.0,1.5,0.0,1.5,0.75,0.5,2.75
26,M_META_CONTROL_ABLATED,233.25,621.25,86.75,5.0,0.7532461892544202,6.068308747803531,4.35794061422348,0.0,0.5,0.0,0.25,1.25,2.0,1.75,0.0,2.25,0.25,3.25,5.75
26,P_PRESERVATION_ABLATED,260.0,518.5,74.5,4.75,0.8215734547256286,5.819788957017218,4.726480066776276,0.0,0.0,0.0,0.75,0.75,1.0,0.25,0.0,0.25,0.75,1.75,2.75
26,T_TERMINAL_COUNTERFACTUAL,260.0,268.0,38.75,2.25,0.4017235056839017,2.8857719105243858,5.387057960033417,0.0,0.0,0.0,1.25,0.25,0.25,1.25,0.5,1.25,1.75,0.5,3.5
26,C_COMPRESSION_ABLATED,256.75,776.5,110.75,6.5,0.7766157331829597,5.808863789426583,4.203238070011139,0.0,0.0,0.0,1.5,2.5,0.25,3.75,1.0,3.75,2.5,2.75,9.0
26,R_RECURSION_CONTROL,195.0,241.0,35.25,2.25,0.3997002893757751,2.9002687060768917,3.7995986938476562,0.0,0.0,0.0,0.5,0.25,0.25,0.75,0.25,0.75,0.75,0.5,2.0
26,X_COMPLEXITY_CONTROL,260.0,807.75,108.5,6.25,0.817130351557545,6.343327681802036,4.552059292793274,0.0,0.0,0.25,1.75,1.5,0.5,2.25,0.75,2.5,2.5,2.0,7.0
26,L_LINEAR_CONTROL,258.0,228.0,33.75,2.25,0.6179894851612325,4.20909443938285,4.946703255176544,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,1.25
26,G_RANDOM_GRAPH_CONTROL,260.0,0.0,0.0,0.0,0.0,0.0,4.803501009941101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DM_DIRECTION_META_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,4.157008647918701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DP_DIRECTION_PRESERVATION_DAMAGE,260.0,310.25,40.0,2.5,0.4294871794871795,3.6602564102564106,3.959286630153656,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.5,0.25,0.75,1.0,2.0
26,OP_ORDER_PRESERVATION_DAMAGE,195.0,0.0,0.0,0.0,0.0,0.0,4.300106346607208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,PT_PRESERVATION_TERMINAL_DAMAGE,260.0,56.5,8.0,0.75,0.21875,1.5,4.852489173412323,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.5
26,H_AUTHENTIC_HELDOUT,260.0,346.0,51.25,3.0,0.6126194218164513,4.208828716422924,4.235248446464539,0.0,0.0,0.0,1.75,1.0,0.75,1.0,0.25,1.0,2.0,1.75,4.75
26,H_DAMAGED_HELDOUT,250.5,200.75,29.0,1.75,0.6132240122746452,4.182220943613348,4.245403349399567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
27,A0_AUTHENTIC,260.0,598.75,85.75,5.75,0.7932285752138692,5.843271159815277,3.753829777240753,0.25,0.0,0.0,2.5,1.75,3.25,2.25,0.75,2.5,3.25,5.0,10.75
27,A1_AUTHENTIC_PARAPHRASE,260.0,506.75,70.0,4.25,0.8532933789363215,6.098869224542072,4.896713733673096,0.0,0.5,0.0,1.25,1.25,1.25,1.0,1.25,1.5,2.5,2.5,6.5
27,A2_AUTHENTIC_PARAPHRASE,260.0,36.75,6.25,0.5,0.45993589743589747,2.4759615384615383,5.118285715579987,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.75,0.5,1.25
