file,bytes,sha256
Z2_ADOPTION_SUMMARY.csv,435,2c90f42bfae1ac378f92da2f4f63afb4a854da25ea1c124eb9ad746a8dacd3be
Z2_FAILURE_ADOPTION.csv,124,9d2ee8f8c48a140411d16df26edf39dca064640e64da705cd492aca328bc4360
Z2_METHOD.json,2850,88f90ce17ae4e1e54cec7b3302856aeed03dbaa05ac3cd49bde4f4c1f044c52d
Z2_ORIGIN_SUMMARY.csv,42554,3f6eb160e8fd873a967b442b8ab38b9b1253414b9180e77112b74d22e36fd24b
Z2_RECOMPRESSION_SUMMARY.csv,100,fe508d7d86f1d819cf7e6c7466ae2785a4d5ece843c8e3681547c8d588b0cd31
Z2_RUN_SUMMARY.json,553,7191ea9e3cc95ee85039395c13c37c416592186ce43b644eba7bfe5b9a1c2e95
Z2_SHUFFLED_NULL.csv.gz,84607,86474a8b9530f2e2cbc24821eed37d320e03281709a078a96b4a9816d110a9ec
Z2_SOURCE_HASHES.csv,128,29ffb591152f8d2b1940ac05581332f645c40192b9092819775fd6823308a255
Z2_TOP_PROVENANCE_CHAINS.csv,4239,d11980c9270ea07a32e095ec7d9708efa35ab523ba6a7a19bb9dcd5493c4d282
