message_id,token_count,windows_500,mean_jaccard_500,minimum_jaccard_500,survival_500,windows_1000,mean_jaccard_1000,minimum_jaccard_1000,survival_1000
62671625-ed81-4555-a022-c68d2408425b,7102,15,0.5842618820103292,0.0,1.0,8,0.6052241409384267,0.0,0.9583333333333334
65c4ce3d-c385-40cd-8878-94e3c8e955b3,6907,14,0.5130070834919039,0.23076923076923078,1.0,7,0.5234788359788359,0.42857142857142855,1.0
6ffee4ad-e1d5-4b35-8ecd-30043dcc0921,6745,14,0.6137263672598172,0.2727272727272727,1.0,7,0.6859065934065934,0.5238095238095238,1.0
6557fc7f-d239-4967-8cd9-16359a6083b0,6743,14,0.6137263672598172,0.2727272727272727,1.0,7,0.6859065934065934,0.5238095238095238,1.0
f35a5217-b3b2-47d1-b02c-2070d5b0e648,6720,14,0.6250513693019414,0.2727272727272727,1.0,7,0.6658852258852259,0.5238095238095238,1.0
b683fd59-8bab-4c88-afe5-0e98673f248e,6606,14,0.35116998386229153,0.18181818181818182,1.0,7,0.37169946926138875,0.26666666666666666,1.0
0b9fabb2-24de-45bc-969b-756f0970aa6c,6473,13,0.628727065798004,0.3684210526315789,1.0,7,0.6667868242868243,0.4090909090909091,1.0
c2ec824b-e517-474c-8e47-c8bc6f5961c0,6365,13,0.6180643242318771,0.45,0.9444444444444444,7,0.6277070152070152,0.5416666666666666,0.9565217391304348
7cd78494-fa01-462a-9ff4-66c3b892df83,6364,13,0.6632879311869586,0.5263157894736842,1.0,7,0.6834795321637427,0.6,1.0
52ae7780-2476-406b-bdf2-44d3b02bccfc,6353,13,0.616169600598023,0.45,0.9444444444444444,7,0.6282498057498057,0.5416666666666666,0.9565217391304348
70b0f2ce-c005-4af6-972e-eedbaa0f5f7b,6353,13,0.616169600598023,0.45,0.9444444444444444,7,0.6282498057498057,0.5416666666666666,0.9565217391304348
876a79e8-7b7d-4085-a7e2-1a252c53e48e,6347,13,0.6274370761179214,0.35294117647058826,1.0,7,0.6541605616605617,0.3333333333333333,1.0
c2ffba24-5b0f-45ff-837e-63157cd50f72,6343,13,0.6274370761179214,0.35294117647058826,1.0,7,0.6541605616605617,0.3333333333333333,1.0
1c22033b-d9c5-4ea9-b330-faae200575cf,6338,13,0.6589335319312436,0.47368421052631576,1.0,7,0.6765350877192983,0.6,1.0
42d5a944-ac0a-4ffa-9cc0-2b3636481b6d,6312,13,0.6348308669675946,0.375,1.0,7,0.6541605616605617,0.3333333333333333,1.0
b02a0d00-f241-4ce7-98dd-410967343fd6,6274,13,0.6225351153336077,0.29411764705882354,1.0,7,0.6462240537240538,0.2857142857142857,1.0
be2fe898-41aa-4b3f-81f9-495abdb13c09,6157,13,0.6280939915665316,0.2857142857142857,1.0,7,0.6163614163614164,0.2,1.0
5ab20ce4-a04c-423d-991b-235eb119353c,6039,12,0.7401932151721062,0.5909090909090909,1.0,6,0.7601656314699793,0.6956521739130435,0.9545454545454546
f4a9da62-2239-4932-a089-dea207a4288b,5967,12,0.5815124933545986,0.4,0.9230769230769231,6,0.7363636363636363,0.7,0.85
a7bae917-1b42-4627-a01e-a50617cb8502,5967,12,0.5321125340088189,0.4117647058823529,1.0,6,0.6210841332580462,0.5454545454545454,0.95
275984d6-1317-4115-9277-4d8c6d8f67a5,5928,12,0.7026647549665452,0.5714285714285714,1.0,6,0.7525083612040133,0.6538461538461539,1.0
1f1be370-1417-470a-8fa9-71b04d6e1aa5,5901,12,0.6682986774337929,0.43478260869565216,1.0,6,0.6827061634018156,0.6086956521739131,1.0
05b6d6b7-69bb-4697-b0b8-e26b9d8bce13,5899,12,0.23993506493506492,0.0,0.6666666666666666,6,0.28606060606060607,0.1111111111111111,0.8
a608d864-6d11-416a-bb59-2a1e149d08e3,5896,12,0.6573439527672937,0.20833333333333334,1.0,6,0.7253100233100234,0.5833333333333334,0.9166666666666666
fccf0e99-eeba-4192-9323-c74f1ed8f7e9,5867,12,0.6334142153309055,0.5294117647058824,1.0,6,0.7179089026915114,0.5833333333333334,0.9473684210526315
4156e277-17c4-42fa-aa2d-1bc45ec07618,5852,12,0.6145498600283289,0.42105263157894735,1.0,6,0.6934656712048016,0.5217391304347826,1.0
0fae2d34-9e8b-4109-9b05-a65fa4d59b5a,5846,12,0.6145498600283289,0.42105263157894735,1.0,6,0.6934656712048016,0.5217391304347826,1.0
1fda3b13-77b3-49f7-96f4-e190cf074c2b,5844,12,0.6142015719527681,0.42105263157894735,1.0,6,0.6934656712048016,0.5217391304347826,1.0
e3d294c9-607b-40e5-a03f-f1d7877c6257,5832,12,0.6079503988834132,0.42105263157894735,1.0,6,0.7056161616161616,0.5454545454545454,1.0
be73e11c-893f-4141-acb2-65b67dbe1e1f,5816,12,0.6099266834683935,0.42105263157894735,1.0,6,0.721023569023569,0.5454545454545454,1.0
2f606880-d57f-466b-90c7-ce73c679ca02,5782,12,0.461653632744964,0.3125,0.9166666666666666,6,0.6677511961722488,0.5454545454545454,0.8823529411764706
3c9f0c0b-1a92-4bf6-ab4f-4b2b9ca878b6,5762,12,0.5807539589597006,0.07692307692307693,1.0,6,0.7056161616161616,0.5454545454545454,1.0
ffc85c23-c8aa-42c7-a8d5-fbda49d06d01,5755,12,0.5725918180702869,0.07692307692307693,1.0,6,0.6934656712048016,0.5217391304347826,1.0
20275e73-8e78-48cd-bf52-df180885b1cf,5737,12,0.6225052522663849,0.42105263157894735,0.9333333333333333,6,0.6431025641025641,0.52,0.9411764705882353
0d20a214-357a-4183-af78-69f2acffe54d,5726,12,0.6298645596256923,0.42105263157894735,0.9333333333333333,6,0.6431025641025641,0.52,0.9411764705882353
bd9fb996-987b-4cdc-8da8-c72975bd846e,5710,12,0.5274140118567363,0.3333333333333333,1.0,6,0.5684626586228417,0.4782608695652174,0.875
33e5497a-62a8-45ee-ab63-ba6c9dd93715,5673,12,0.6225601883496621,0.2222222222222222,1.0,6,0.687355245822065,0.5833333333333334,1.0
24b216d9-6337-4ef0-8795-f952f880f641,5672,12,0.49909465781509005,0.2,1.0,6,0.5663729211964506,0.4117647058823529,0.9130434782608695
837d5bbc-9b92-44ae-8de5-072a1b3959e0,5647,12,0.5797697471610516,0.36363636363636365,1.0,6,0.6563916083916084,0.56,1.0
32feef01-a636-48cc-ad92-e4de45936b84,5641,11,0.5974290449832246,0.36363636363636365,1.0,6,0.6313715415019763,0.52,0.9444444444444444
4b24aa41-beb1-445b-abb0-8359aa17d76e,5641,12,0.5839019785660102,0.4090909090909091,1.0,6,0.6563916083916084,0.56,1.0
aaa2d8c9-4d58-4cda-9eb7-c0a9e3360d43,5539,12,0.35279367097548914,0.0,1.0,6,0.391025641025641,0.25,0.9090909090909091
b347dfda-8c70-4bd0-bbc8-effec820f178,5415,11,0.681423478482302,0.47368421052631576,0.9285714285714286,6,0.7258165175785313,0.6363636363636364,0.9375
dab0d040-2938-4f53-af2d-8ed5ff0efb48,5408,11,0.681423478482302,0.47368421052631576,0.9285714285714286,6,0.7258165175785313,0.6363636363636364,0.9375
0a4c2be5-49f4-4330-985a-216b4b76c179,5393,11,0.6216628000482489,0.4117647058823529,1.0,6,0.6631919191919192,0.3333333333333333,1.0
6ed362aa-0cea-4f95-b770-9a8071ca5c6e,5386,11,0.5890071027370799,0.47368421052631576,0.9411764705882353,6,0.6891980676328502,0.5555555555555556,0.9565217391304348
aaa283d8-7d7f-49e4-a3bc-52bcf2166e7d,5379,11,0.3482983682983683,0.0,1.0,6,0.27573260073260075,0.0,0.7692307692307693
533c0409-e4fd-48fc-9ea0-6db118199ac3,5351,11,0.48941075951911867,0.3,1.0,6,0.5491304347826087,0.2727272727272727,1.0
1a410603-8bcc-4aea-910f-12fb65c48a02,5344,11,0.49664969017910193,0.35,1.0,6,0.5620741577263316,0.3181818181818182,1.0
9e506d9b-667d-42d1-be2c-b59ac735d125,5343,11,0.4933288881740894,0.3157894736842105,1.0,6,0.5463636363636364,0.2727272727272727,1.0
ed4032b6-d526-4719-815b-05d49bc3d3a7,5336,11,0.03636363636363636,0.0,0.5714285714285714,6,0.0,0.0,0.0
70254a1a-e2d1-42b4-88ff-84c2e3c782d8,5333,11,0.49099806110642025,0.3,1.0,6,0.5715979672501411,0.2727272727272727,1.0
2a43484b-f031-4ac7-81b2-9ea1d3b3e7ac,5330,11,0.6243225801658296,0.375,1.0,6,0.669075517075517,0.2857142857142857,1.0
f0eb39a6-c911-4562-9494-76e2585d21e4,5326,11,0.6257572455512959,0.5,1.0,6,0.7283355629877369,0.68,1.0
914a7313-28b5-4cc5-ad6f-cee9bee89c98,5321,11,0.6247056970489465,0.375,1.0,6,0.669075517075517,0.2857142857142857,1.0
4cfb658b-663e-4ed6-a078-562ea9be5b59,5317,11,0.49664969017910193,0.35,1.0,6,0.5620741577263316,0.3181818181818182,1.0
107afb59-5ab5-411a-92f8-7b58e8b2a7c3,5271,11,0.5026863727947319,0.3,1.0,6,0.5802104074415287,0.3157894736842105,1.0
f3f0c917-d0bb-4c9f-aaef-1caaa8bb0b50,5258,11,0.6060334465940873,0.4,1.0,6,0.6086319477623825,0.38095238095238093,0.9565217391304348
e0fc9bc9-0620-41ef-8d49-79981b2e74e5,5242,11,0.5955149401831323,0.3333333333333333,1.0,6,0.5976107226107226,0.3181818181818182,0.9565217391304348
0575a67a-5c44-46c1-a144-5f8c2b167fb5,5199,11,0.6407474096251186,0.15384615384615385,1.0,6,0.5889116731221994,0.14285714285714285,0.9473684210526315
dc454640-b555-41ff-8ff1-f9c090aa239a,5136,11,0.550317175514544,0.3333333333333333,1.0,6,0.5732580824972129,0.4375,1.0
7f7cd2fa-49a5-4a9c-acf9-5f1bc7076809,4951,10,0.6002325156692052,0.5,0.9444444444444444,5,0.6365237520128825,0.5652173913043478,0.9130434782608695
3bef4a4a-1ce2-4bbe-9722-a4cb55425921,4873,10,0.5762044743468892,0.35,1.0,5,0.6503623188405797,0.5416666666666666,0.9
7f6e4595-700c-4049-8ea2-5198dcf394fe,4835,10,0.6007854603829836,0.47619047619047616,0.9411764705882353,5,0.5988554018445322,0.5416666666666666,0.9
b9004734-c49f-4079-909e-c805cac1e13f,4791,10,0.5923175857958467,0.4782608695652174,1.0,5,0.7111771561771562,0.6666666666666666,1.0
55f33827-b4f9-49aa-9edb-25e75b981d2e,4785,10,0.4327423937718055,0.2,1.0,5,0.49802631578947365,0.42105263157894735,1.0
0d8f82bd-a917-4fc5-8bfe-96f0ac54b5b0,4779,10,0.6713305875709967,0.5294117647058824,1.0,5,0.7164015151515152,0.68,0.9090909090909091
d4c2db3a-ac0d-4878-8eef-081e742a7232,4723,10,0.5230049405981564,0.42105263157894735,1.0,5,0.5565223665223665,0.4444444444444444,1.0
4269a8e2-5018-4f1d-9210-12581bb69847,4695,10,0.41078738512949037,0.0,0.8,5,0.5261125183725803,0.4444444444444444,0.8571428571428571
a2caa2a7-926e-4c89-8771-1b927d1b7900,4685,10,0.6215232126738834,0.07692307692307693,0.9444444444444444,5,0.6906850459482039,0.5238095238095238,0.9444444444444444
7f60b738-6e4b-461b-98b9-71beb760cd31,4666,10,0.6129762041268749,0.0,0.9444444444444444,5,0.6906850459482039,0.5238095238095238,0.9444444444444444
0ca7bf43-3f43-4198-bc40-ed0473fe0c04,4659,10,0.5914518334731912,0.4444444444444444,1.0,5,0.6634963768115942,0.625,1.0
52de9855-c713-46c8-953b-1298adeb20b2,4659,10,0.5914518334731912,0.4444444444444444,1.0,5,0.6634963768115942,0.625,1.0
aaa28c7e-70c3-4cde-818a-e75436cc8f2a,4658,10,0.26076639409972746,0.0,1.0,5,0.29414335664335667,0.15384615384615385,1.0
79ac471d-8fc8-4a2c-b511-5f5b679e32c1,4647,10,0.16666666666666666,0.0,0.5,5,0.16666666666666666,0.0,0.5
4d3b6725-caa7-4a93-992f-15f16e0cd579,4646,10,0.5719889940736174,0.1111111111111111,1.0,5,0.6537977602108037,0.52,0.8947368421052632
aaa2f1f6-50c6-472b-9317-b6910637548d,4643,10,0.27046657046657047,0.0,1.0,5,0.31547619047619047,0.16666666666666666,1.0
9faeb9db-3974-47c5-8939-318de14fc22d,4637,10,0.5483206245461147,0.3333333333333333,1.0,5,0.6369047619047619,0.5,1.0
e7b49718-ff82-4ffb-946e-0f4b382a5972,4563,10,0.5716849312824545,0.21428571428571427,0.8823529411764706,5,0.5937066604257679,0.5416666666666666,0.85
e4b48788-a22b-4498-ab89-1e435d32934c,4557,9,0.6194886363636364,0.45454545454545453,1.0,5,0.7850534188034188,0.7307692307692307,1.0
c8e10ffc-9dc0-4764-88d9-9ab7e5d33ff2,4548,10,0.28095238095238095,0.0,1.0,5,0.222275641025641,0.125,1.0
3dd9e295-da60-48da-9913-a79eeec3b38e,4499,9,0.0,0.0,0.0,5,0.0,0.0,0.0
3a2f04b2-6da5-44d4-a9cf-89a992171c5e,4487,9,0.5746885329265192,0.42857142857142855,0.9473684210526315,5,0.6063690476190476,0.5238095238095238,0.9565217391304348
2259c037-3f73-4e1f-bc65-47c1753a3350,4480,9,0.7697458791208791,0.5,1.0,5,0.7349971719457014,0.5294117647058824,1.0
07c67055-d9a6-49e9-b594-e3cb21d1b9d2,4478,9,0.0,0.0,0.0,5,0.0,0.0,0.0
91df5c2c-b2e4-4349-b56e-4b48417d966a,4456,9,0.6293327464645105,0.5,0.9444444444444444,5,0.6180944055944055,0.5454545454545454,0.9565217391304348
2867c609-f540-42a1-ad5d-eed19c0f0db7,4455,9,0.4714562908496732,0.3125,1.0,5,0.5949792960662525,0.5,1.0
1c67d5eb-6eba-4640-9e73-7143ee8699b4,4412,9,0.6298775595114268,0.5263157894736842,1.0,5,0.6653846153846154,0.44,1.0
e9cfcab8-46d0-4432-8f74-97ac4651345c,4405,9,0.6056823556775183,0.5,1.0,5,0.6045289855072464,0.43478260869565216,1.0
452a1634-8ca0-41cb-a071-b20c76c96481,4393,9,0.5749332528067048,0.5,1.0,5,0.5990530303030304,0.45454545454545453,1.0
e84f8eac-e4da-4f88-9489-38718923afa7,4392,9,0.6780330248041245,0.391304347826087,0.9285714285714286,5,0.7264855072463768,0.64,0.8888888888888888
877cebbc-7810-4ce7-81dd-ca04aae2c586,4390,9,0.3906208374958375,0.18181818181818182,0.9166666666666666,5,0.37144607843137256,0.16666666666666666,0.8571428571428571
3973bbe8-3614-4c5a-a12d-5bda93aa0cc0,4389,9,0.579935187791225,0.47368421052631576,1.0,5,0.5761363636363637,0.45454545454545453,1.0
54685b05-28cb-441c-af32-babb15741629,4339,9,0.5916326508673645,0.4444444444444444,1.0,5,0.5998081841432226,0.5,0.9285714285714286
