SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
50,EXP-004,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2\API_V2_PREREGISTRATION.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\005_EXP-004__API_Fingerprint_Experiment_V2\01_PROTOCOL\SOURCE\API_V2_PREREGISTRATION.json,01_PROTOCOL,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2,1729,1789062893078885800,c4507b24a0b85746a25dc69cd16ec7e9f87a2160273899b4e38be3acf55aad25,c4507b24a0b85746a25dc69cd16ec7e9f87a2160273899b4e38be3acf55aad25,True,COPIED_AND_VERIFIED,
51,EXP-004,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2\API_V2_RAW.jsonl,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\005_EXP-004__API_Fingerprint_Experiment_V2\04_RAW\SOURCE\API_V2_RAW.jsonl,04_RAW,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2,4964685,1789062905542991600,454b74ae3f825ebcb4239e02b385ec806b7d8097f991628ca69f2fa7f31a3ad3,454b74ae3f825ebcb4239e02b385ec806b7d8097f991628ca69f2fa7f31a3ad3,True,COPIED_AND_VERIFIED,
52,EXP-004,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2\API_V2_ERRORS.jsonl,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\005_EXP-004__API_Fingerprint_Experiment_V2\06_DIAGNOSTIC\SOURCE\API_V2_ERRORS.jsonl,06_DIAGNOSTIC,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V2,4335864,1789062905542991600,b69b871f7da38dd21b43aaf809909b867a72f9dfd3ce3998adf2350150b7d8a0,b69b871f7da38dd21b43aaf809909b867a72f9dfd3ce3998adf2350150b7d8a0,True,COPIED_AND_VERIFIED,
53,EXP-004,C:\RSOS\API_FINGERPRINT_V2.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\005_EXP-004__API_Fingerprint_Experiment_V2\00_CONTROL\UNCLASSIFIED_SOURCE\API_FINGERPRINT_V2.py,UNCLASSIFIED,C:\RSOS\API_FINGERPRINT_V2.py,22722,1789062177342144500,0851c88b960ec68c94e91876198194d1aab3f92a8908745a98df608a5cc9c514,0851c88b960ec68c94e91876198194d1aab3f92a8908745a98df608a5cc9c514,True,COPIED_AND_VERIFIED,
