SEED,CONDITION,MAHALANOBIS,STD_EUCLIDEAN
1081,D_ALL_DIRECTION_REVERSED,13.846128618959828,14.527751459849437
1081,O_ORDER_SHUFFLED,10.065136495735805,6.5778285777357395
1081,M_SWITCH_REASSIGNED,22.638996806127242,25.910385816830345
1081,M0_SWITCH_NEUTRALIZED,11.917005137203976,12.881821751200377
1081,P_ANCHOR_REASSIGNED,0.0,0.0
1081,T_TERMINAL_CHANGED,0.0,0.0
1081,R_DEGREE_MATCHED_REWIRE,6.617749893808819,5.593967335330684
1081,X_COMPLEXITY_MATCHED,32.94637448198706,29.80999376395252
1081,Y_TOPOLOGY_MATCHED,24.69518406113297,27.41285577672895
1081,L_FORWARD_CONTROL,21.81672449314631,20.43337194866404
1081,G_RANDOM_CONTROL,30.263549063481396,18.853284433003946
1081,E0_DELETE,10.690879267812345,5.84462965405535
1081,E1_DELETE,14.577093472293774,7.211429880803653
1081,E2_DELETE,21.985638605233266,11.932206733357912
1081,E3_DELETE,20.956132944256783,9.581799621410669
1081,E4_DELETE,21.505233994639095,9.210978360046832
1081,E5_DELETE,10.916203444018151,4.908155100029214
1081,E6_DELETE,10.317091146921442,6.486907005734981
1081,E7_DELETE,26.883991101652775,19.14084512724304
1081,E8_DELETE,7.566474821990866,2.948624210236649
1081,E9_DELETE,14.625430924220813,18.85120399677888
1081,E0_REVERSE,8.554599302546789,5.473114901837395
1081,E1_REVERSE,11.012908544744457,8.992942389112521
1081,E2_REVERSE,19.815470669694907,9.153263055770822
1081,E3_REVERSE,21.299200298504015,8.753248518825348
1081,E4_REVERSE,22.575265876905796,9.659218071592818
1081,E5_REVERSE,12.06788922489223,5.968315212248928
1081,E6_REVERSE,12.346453400031447,12.93894036635803
1081,E7_REVERSE,24.293454655879447,26.793313305371495
1081,E8_REVERSE,3.0625329699525,1.2583616324732398
1081,E9_REVERSE,25.873893272624983,19.07180279219799
1082,A_AUTHENTIC,0.0,0.0
1082,I_ISOMORPHIC_RELABEL,4.416773411156378,6.00441821749324
1082,F_SURFACE_FORMAT_CONTROL,4.445983622675517,7.391744474672808
1082,D_ALL_DIRECTION_REVERSED,10.329141230224192,8.009958855700553
1082,O_ORDER_SHUFFLED,10.568064341827476,8.146298633465607
1082,M_SWITCH_REASSIGNED,12.901867260742616,16.35618324804532
1082,M0_SWITCH_NEUTRALIZED,16.85681344323122,12.766646205930652
1082,P_ANCHOR_REASSIGNED,4.351513522480469,6.452407313468016
1082,T_TERMINAL_CHANGED,4.416773411156378,6.00441821749324
1082,R_DEGREE_MATCHED_REWIRE,22.793527867432996,20.639556873397865
1082,X_COMPLEXITY_MATCHED,27.100915322328312,23.21354767048677
1082,Y_TOPOLOGY_MATCHED,42.28756673853203,38.84334533418666
1082,L_FORWARD_CONTROL,16.12372282041994,8.467546223453573
1082,G_RANDOM_CONTROL,36.710346667228826,43.31333049932176
1082,E0_DELETE,12.396753612180714,8.610805799180664
1082,E1_DELETE,14.808850329855034,9.630921037496845
1082,E2_DELETE,22.49962528617455,12.327193051172033
1082,E3_DELETE,21.184338903233265,10.766777342751089
1082,E4_DELETE,26.147236059568886,11.820852057389265
1082,E5_DELETE,11.289716470634408,7.423702999513459
1082,E6_DELETE,11.03094207546257,9.101092330363711
1082,E7_DELETE,30.83970178112612,24.70653218550975
1082,E8_DELETE,9.047203057715713,6.850686801910204
1082,E9_DELETE,10.763584041751667,12.929317299316237
1082,E0_REVERSE,11.453474969561016,10.613424627602912
1082,E1_REVERSE,13.038884830518377,12.66624431657749
1082,E2_REVERSE,19.829873106079592,10.15649023444489
1082,E3_REVERSE,21.412752718530434,9.521796019184432
1082,E4_REVERSE,23.567997750441858,9.55201272583302
1082,E5_REVERSE,11.540992936571524,6.543087187494941
1082,E6_REVERSE,13.792688110160224,9.023079948373375
1082,E7_REVERSE,26.84655725573739,21.72580183401908
1082,E8_REVERSE,5.422848401451147,5.810843802643419
1082,E9_REVERSE,18.320937700450234,19.01175527699771
1083,A_AUTHENTIC,0.0,0.0
1083,I_ISOMORPHIC_RELABEL,0.0,0.0
1083,F_SURFACE_FORMAT_CONTROL,2.923974568977118,6.81727252175079
1083,D_ALL_DIRECTION_REVERSED,10.367129618794618,7.506121437817438
1083,O_ORDER_SHUFFLED,5.750208509466369,3.0302727963118734
1083,M_SWITCH_REASSIGNED,28.878249493634,26.08542792313956
1083,M0_SWITCH_NEUTRALIZED,14.958365866926616,18.987987704123675
1083,P_ANCHOR_REASSIGNED,6.345581950929049,7.639960480537477
1083,T_TERMINAL_CHANGED,0.0,0.0
1083,R_DEGREE_MATCHED_REWIRE,14.162391632203546,7.897574301257351
1083,X_COMPLEXITY_MATCHED,30.99314597570878,26.11327716648121
1083,Y_TOPOLOGY_MATCHED,24.785873129134515,27.173928439713666
1083,L_FORWARD_CONTROL,19.444583934557766,6.59008505297435
1083,G_RANDOM_CONTROL,40.11521494315424,39.36582446028938
1083,E0_DELETE,8.308122668744526,6.506417722196077
1083,E1_DELETE,12.466260803586032,8.84885592899285
1083,E2_DELETE,20.973507003803157,17.131690265916344
1083,E3_DELETE,20.956132944256783,9.581799621410669
1083,E4_DELETE,18.172246979377185,7.3796473825646585
1083,E5_DELETE,11.39767197260396,4.284795475187222
1083,E6_DELETE,10.060407112128232,5.923087200588055
1083,E7_DELETE,18.346277819180674,7.786094057184197
1083,E8_DELETE,7.26304614021277,2.650255761098086
1083,E9_DELETE,14.625430924220813,18.85120399677888
1083,E0_REVERSE,10.890961119542673,9.492194630964848
1083,E1_REVERSE,13.267160301180807,5.747168104938605
1083,E2_REVERSE,19.815470669694907,9.153263055770822
1083,E3_REVERSE,21.299200298504015,8.753248518825348
1083,E4_REVERSE,23.37056100729669,8.786108769861535
1083,E5_REVERSE,11.108564545239023,3.204182247499207
1083,E6_REVERSE,13.3103503492468,6.216180449401085
1083,E7_REVERSE,8.766410951797628,8.815792961877245
1083,E8_REVERSE,3.0625329699525,1.2583616324732398
1083,E9_REVERSE,26.211788041295897,26.302017908659963
1084,A_AUTHENTIC,0.0,0.0
1084,I_ISOMORPHIC_RELABEL,1.3042900218001023,2.7927831833001875
1084,F_SURFACE_FORMAT_CONTROL,3.3453878806133766,7.768436323039317
1084,D_ALL_DIRECTION_REVERSED,7.78286301751275,4.934284888452463
1084,O_ORDER_SHUFFLED,10.631520187081877,5.172577592464061
1084,M_SWITCH_REASSIGNED,35.90284191622838,30.04517397366974
1084,M0_SWITCH_NEUTRALIZED,17.96056132955668,22.379474038182128
1084,P_ANCHOR_REASSIGNED,0.0,0.0
1084,T_TERMINAL_CHANGED,7.486400233229258,6.040662204634156
1084,R_DEGREE_MATCHED_REWIRE,26.746471026087008,25.57982159561283
1084,X_COMPLEXITY_MATCHED,43.9008288261507,41.87972180688524
1084,Y_TOPOLOGY_MATCHED,21.72754851606048,19.458420699917607
1084,L_FORWARD_CONTROL,19.608517527077215,19.948344713704625
1084,G_RANDOM_CONTROL,43.353427140628405,29.522763626084025
1084,E0_DELETE,7.067141607250555,6.8410386352775525
1084,E1_DELETE,14.577093472293774,7.211429880803653
1084,E2_DELETE,22.41012095746306,12.577710870099391
1084,E3_DELETE,29.306469462573755,14.466139432067614
1084,E4_DELETE,17.08971345262257,6.873815717554173
1084,E5_DELETE,12.878280933895994,5.795644934113301
1084,E6_DELETE,10.317091146921442,6.486907005734981
1084,E7_DELETE,31.086000379611484,17.46565247198815
1084,E8_DELETE,8.011754078700381,6.599173134045113
1084,E9_DELETE,11.49610684670701,12.634221034558312
1084,E0_REVERSE,15.818338463745155,11.985739674616491
1084,E1_REVERSE,11.036324653174931,9.079030438573136
1084,E2_REVERSE,21.164639845338208,11.568171050697677
1084,E3_REVERSE,23.30134250315935,11.602556137023942
1084,E4_REVERSE,22.901712868785708,9.002810948487474
1084,E5_REVERSE,11.108564545239023,3.204182247499207
1084,E6_REVERSE,16.217151147676912,18.607407309546105
1084,E7_REVERSE,20.912821802320625,20.351002543040742
1084,E8_REVERSE,5.230557632890962,4.619278459940753
1084,E9_REVERSE,14.270419901410431,19.0152559273704
1085,A_AUTHENTIC,0.0,0.0
1085,I_ISOMORPHIC_RELABEL,1.0683608643521383,1.9023354544685669
1085,F_SURFACE_FORMAT_CONTROL,2.714679343881511,4.447028845937183
1085,D_ALL_DIRECTION_REVERSED,14.243271525598377,9.932614194810169
1085,O_ORDER_SHUFFLED,8.593848386405206,5.317565067403953
1085,M_SWITCH_REASSIGNED,32.73592777618965,28.610545336484595
1085,M0_SWITCH_NEUTRALIZED,33.454039926466756,35.156968810546275
1085,P_ANCHOR_REASSIGNED,1.0683608643521383,1.9023354544685669
1085,T_TERMINAL_CHANGED,1.3042900218001017,2.792783183300187
1085,R_DEGREE_MATCHED_REWIRE,29.92792101902487,24.758929142490008
1085,X_COMPLEXITY_MATCHED,28.285503570997935,26.681923735069947
1085,Y_TOPOLOGY_MATCHED,25.669766125750286,26.866397420338217
1085,L_FORWARD_CONTROL,28.33101703971342,21.412518011403556
1085,G_RANDOM_CONTROL,34.01401781380433,25.499061351886567
1085,E0_DELETE,6.31253615909637,4.611244959857177
1085,E1_DELETE,12.179105179362008,7.041317661594445
1085,E2_DELETE,17.413327730169538,10.059858240816565
1085,E3_DELETE,21.060503057776597,9.78258688751872
1085,E4_DELETE,21.875795324120578,8.432768397434879
1085,E5_DELETE,11.459486012025838,6.021851936961128
1085,E6_DELETE,10.508811631283953,4.093632015993751
1085,E7_DELETE,18.263319097824855,18.855638229773515
1085,E8_DELETE,8.453198952092787,4.300467267377082
1085,E9_DELETE,14.53339418263498,19.454023735483048
1085,E0_REVERSE,9.54154356656333,7.597790931950388
1085,E1_REVERSE,17.305002720177576,17.646190195573617
1085,E2_REVERSE,18.33940272246845,9.464523310286589
1085,E3_REVERSE,21.246979037934107,8.572458937653435
1085,E4_REVERSE,23.413913413985025,8.417873798985916
1085,E5_REVERSE,11.010127225373386,5.648447031878159
1085,E6_REVERSE,16.45956871274284,18.09906749759286
1085,E7_REVERSE,34.7240267899693,22.91985451089646
1085,E8_REVERSE,8.18586399646494,4.5389672977367725
1085,E9_REVERSE,22.774981078840437,20.039901312553813
1088,A_AUTHENTIC,0.0,0.0
1088,I_ISOMORPHIC_RELABEL,4.437240596043322,3.423327337382351
1088,F_SURFACE_FORMAT_CONTROL,1.068360864352141,1.9023354544685702
1088,D_ALL_DIRECTION_REVERSED,14.299090960533087,14.102647113761659
1088,O_ORDER_SHUFFLED,2.8053370651384824,2.0072070599039207
1088,M_SWITCH_REASSIGNED,33.4464043334023,30.30873345456494
1088,M0_SWITCH_NEUTRALIZED,17.067040176214334,14.968983652339356
1088,P_ANCHOR_REASSIGNED,0.0,0.0
1088,T_TERMINAL_CHANGED,2.55287060744203,1.1607783945391565
1088,R_DEGREE_MATCHED_REWIRE,39.0446386630159,41.1326197164718
1088,X_COMPLEXITY_MATCHED,41.73608854238272,26.546730315337527
1088,Y_TOPOLOGY_MATCHED,23.155578390346623,25.653285296761247
1088,L_FORWARD_CONTROL,48.01631961339864,25.061587987301042
1088,G_RANDOM_CONTROL,35.57043353156692,17.737736175374454
1088,E0_DELETE,6.984705131870432,4.069363934883188
1088,E1_DELETE,14.00880075582996,7.293862912657328
1088,E2_DELETE,22.383098225178102,11.19842701639185
1088,E3_DELETE,21.283335950421456,10.6791590927351
1088,E4_DELETE,21.304007761543133,8.552118206462687
1088,E5_DELETE,14.17893717127571,5.930959848943193
1088,E6_DELETE,10.614365242641531,5.407589519881946
1088,E7_DELETE,28.087035656624312,20.355730759343352
1088,E8_DELETE,8.211585310376256,5.775463036558935
1088,E9_DELETE,11.451356648450878,13.394677011149886
1088,E0_REVERSE,11.589131371073945,4.386963398867943
1088,E1_REVERSE,11.341405605665468,5.633494954636415
1088,E2_REVERSE,19.788785413969954,8.117346776996719
1088,E3_REVERSE,20.969625381732428,8.697147860394354
1088,E4_REVERSE,22.107773215427457,8.819433350772858
1088,E5_REVERSE,11.729796112678407,3.389337852008954
1088,E6_REVERSE,16.714835569315365,18.113587016868276
1088,E7_REVERSE,46.96006307525315,46.57150188998622
1088,E8_REVERSE,1.3434421659535343,1.973056248216283
1088,E9_REVERSE,27.278890497020047,24.635586672177453
1089,A_AUTHENTIC,0.0,0.0
1089,I_ISOMORPHIC_RELABEL,2.962862447770169,6.978954928220282
1089,F_SURFACE_FORMAT_CONTROL,4.365594235238165,8.265337163875932
1089,D_ALL_DIRECTION_REVERSED,10.64528785369011,5.162719122370364
1089,O_ORDER_SHUFFLED,5.787181367188437,5.797106757805411
1089,M_SWITCH_REASSIGNED,17.90808469873588,18.309820341039792
1089,M0_SWITCH_NEUTRALIZED,15.358258334634238,19.034479057802088
1089,P_ANCHOR_REASSIGNED,0.0,0.0
1089,T_TERMINAL_CHANGED,0.0,0.0
1089,R_DEGREE_MATCHED_REWIRE,23.734927321507815,23.978541080447812
1089,X_COMPLEXITY_MATCHED,44.24009389389473,37.56052274323763
1089,Y_TOPOLOGY_MATCHED,10.99306967646566,9.47068560055927
1089,L_FORWARD_CONTROL,37.701766237828274,20.463890267966057
1089,G_RANDOM_CONTROL,34.08494057144639,21.94033021896941
1089,E0_DELETE,12.089755104170926,5.775736717043019
1089,E1_DELETE,11.641824623348885,6.4735392115322385
1089,E2_DELETE,14.203179689171368,12.180674331221107
1089,E3_DELETE,20.956132944256783,9.581799621410669
1089,E4_DELETE,26.148704081990697,12.91857946517426
1089,E5_DELETE,12.626389555747885,5.196020810786846
1089,E6_DELETE,10.317091146921442,6.486907005734981
1089,E7_DELETE,18.371503648575437,19.80700284903299
1089,E8_DELETE,7.566474821990866,2.948624210236649
1089,E9_DELETE,14.625430924220813,18.85120399677888
1089,E0_REVERSE,11.918963885236884,6.368373494861355
1089,E1_REVERSE,9.109194018167393,8.449781388506382
1089,E2_REVERSE,13.411058495802141,10.393979849335588
1089,E3_REVERSE,24.659751926071415,11.11207770728393
1089,E4_REVERSE,23.15483711526485,14.734289227923814
1089,E5_REVERSE,10.463422058600027,3.573153074000002
1089,E6_REVERSE,13.3103503492468,6.216180449401085
1089,E7_REVERSE,19.004823509860127,6.261243174946895
1089,E8_REVERSE,4.4056153163578005,4.942484570753374
1089,E9_REVERSE,40.60486999500273,37.52000737565044
1091,A_AUTHENTIC,0.0,0.0
1091,I_ISOMORPHIC_RELABEL,3.5309594586844395,3.47049899327454
1091,F_SURFACE_FORMAT_CONTROL,2.962862447770169,6.978954928220282
1091,D_ALL_DIRECTION_REVERSED,9.217557838043861,8.081880810487137
1091,O_ORDER_SHUFFLED,19.040211003602124,12.30499999549567
1091,M_SWITCH_REASSIGNED,31.764024571545768,17.26493684562469
1091,M0_SWITCH_NEUTRALIZED,15.47075206266004,10.119146366224772
1091,P_ANCHOR_REASSIGNED,1.0683608643521378,1.902335454468567
1091,T_TERMINAL_CHANGED,3.6660223441621707,4.813380735523975
1091,R_DEGREE_MATCHED_REWIRE,39.04168311491779,36.5664426494993
1091,X_COMPLEXITY_MATCHED,40.644079299294525,38.08960364057837
1091,Y_TOPOLOGY_MATCHED,26.85220647599779,26.572303644740266
1091,L_FORWARD_CONTROL,25.9845080287986,15.572337521564133
1091,G_RANDOM_CONTROL,86.54441679670957,45.25733561486492
1091,E0_DELETE,9.287181303300489,5.6652795075719045
1091,E1_DELETE,19.270574415264402,11.520807362740133
1091,E2_DELETE,22.438215980153064,11.07114052316705
1091,E3_DELETE,20.956132944256783,9.581799621410669
1091,E4_DELETE,18.645707198832863,9.355471991683736
1091,E5_DELETE,10.353145779053246,4.420272958917961
1091,E6_DELETE,11.128909676183353,5.556651971594023
1091,E7_DELETE,44.01293857031434,31.875913652139374
1091,E8_DELETE,7.566474821990866,2.948624210236649
1091,E9_DELETE,11.49610684670701,12.634221034558312
1091,E0_REVERSE,10.325629754296946,10.399740584727317
1091,E1_REVERSE,10.387423208435925,6.64387972735134
1091,E2_REVERSE,17.948934026897508,10.07161165469433
1091,E3_REVERSE,21.529849909402387,9.277949019714569
1091,E4_REVERSE,23.37056100729669,8.786108769861535
1091,E5_REVERSE,10.795681398837011,2.9125623134619305
1091,E6_REVERSE,16.217151147676912,18.607407309546105
1091,E7_REVERSE,42.697760588629464,40.965720897764314
1091,E8_REVERSE,3.0625329699525,1.2583616324732398
1091,E9_REVERSE,27.673319283859662,20.64864907156729
1092,A_AUTHENTIC,0.0,0.0
1092,I_ISOMORPHIC_RELABEL,3.014656769907315,3.6496416832869123
1092,F_SURFACE_FORMAT_CONTROL,2.222141585088782,1.7148104387226366
1092,D_ALL_DIRECTION_REVERSED,15.139078800823933,10.546009671006505
1092,O_ORDER_SHUFFLED,4.547295256610875,1.1224972160321824
1092,M_SWITCH_REASSIGNED,44.794310259777504,43.4439441522488
1092,M0_SWITCH_NEUTRALIZED,11.02954475572115,13.846617608873068
1092,P_ANCHOR_REASSIGNED,0.0,0.0
1092,T_TERMINAL_CHANGED,1.068360864352141,1.9023354544685702
1092,R_DEGREE_MATCHED_REWIRE,20.413421438915684,19.9428284257891
1092,X_COMPLEXITY_MATCHED,40.71407634133045,40.43850442768975
1092,Y_TOPOLOGY_MATCHED,34.63622533828885,30.76311804158614
1092,L_FORWARD_CONTROL,33.571676047098435,26.40288376623185
1092,G_RANDOM_CONTROL,47.87849887502335,42.400274130827086
1092,E0_DELETE,6.836177175550558,2.2212164797621345
1092,E1_DELETE,13.675357519165413,6.648045338314712
1092,E2_DELETE,22.445980784593328,10.948259525616788
1092,E3_DELETE,21.156409022322624,9.638881039698877
1092,E4_DELETE,16.47479624514579,6.944083695019661
1092,E5_DELETE,11.76844159247314,7.589213865997247
1092,E6_DELETE,10.917880939027972,5.803421052858673
1092,E7_DELETE,62.83507524076349,37.455324269845484
1092,E8_DELETE,7.434526101218938,3.9376382083022223
1092,E9_DELETE,12.098670657657792,4.924096569142854
1092,E0_REVERSE,7.362740730282684,4.012305163246308
1092,E1_REVERSE,15.484949388679153,11.455586999487554
1092,E2_REVERSE,19.094095071626647,8.615340419195554
1092,E3_REVERSE,22.96686143126738,13.827041300438918
1092,E4_REVERSE,22.1266518227598,8.609660904150411
1092,E5_REVERSE,11.704246447542493,3.205879586041002
1092,E6_REVERSE,17.05886225104163,18.16292622566083
1092,E7_REVERSE,26.485031503525256,27.612468442589105
1092,E8_REVERSE,0.7726126581418273,0.20462309511173785
1092,E9_REVERSE,35.58351327137354,35.572278062883775
1093,A_AUTHENTIC,0.0,0.0
1093,I_ISOMORPHIC_RELABEL,6.210372772347191,9.556503858370268
1093,F_SURFACE_FORMAT_CONTROL,3.0146567699073157,3.6496416832869123
1093,D_ALL_DIRECTION_REVERSED,11.132107915295185,7.390076797179617
1093,O_ORDER_SHUFFLED,19.51935908022482,8.240258680176618
1093,M_SWITCH_REASSIGNED,18.74387243503833,18.460110547278177
1093,M0_SWITCH_NEUTRALIZED,14.581528658588917,20.254907795134233
1093,P_ANCHOR_REASSIGNED,7.363192632558332,6.633896920371049
1093,T_TERMINAL_CHANGED,7.574195798249931,7.247642232938157
1093,R_DEGREE_MATCHED_REWIRE,40.83645793653708,41.16244198146495
1093,X_COMPLEXITY_MATCHED,19.591029043111014,18.748807890655
1093,Y_TOPOLOGY_MATCHED,18.342804813694205,14.270076357210861
1093,L_FORWARD_CONTROL,20.690585329247835,10.95885599108989
1093,G_RANDOM_CONTROL,39.65394404996175,32.50214183119703
1093,E0_DELETE,9.365137772235077,7.081867725510526
1093,E1_DELETE,13.370114776650375,8.477023487570154
1093,E2_DELETE,19.19214256349225,11.839548689707913
1093,E3_DELETE,27.063718442439043,13.408281630911297
1093,E4_DELETE,31.417668036966642,15.188192584068345
1093,E5_DELETE,13.585974075464366,9.388399755324398
1093,E6_DELETE,11.83197275175335,7.66713826901766
1093,E7_DELETE,17.337602880973893,11.091025375028256
1093,E8_DELETE,12.40759786667127,8.392440553177765
1093,E9_DELETE,13.267760977876558,7.869937519651262
1093,E0_REVERSE,9.237651211043197,6.663069302492249
1093,E1_REVERSE,11.82894407583083,7.058982449196637
1093,E2_REVERSE,18.86071311867963,9.306680649615506
1093,E3_REVERSE,27.17579287760159,11.231532707904345
1093,E4_REVERSE,33.560753044812465,15.407730548554646
1093,E5_REVERSE,12.451061113031852,10.39753972807912
1093,E6_REVERSE,12.529383506093723,9.55869219595386
1093,E7_REVERSE,25.49982350217495,25.16820533823622
1093,E8_REVERSE,9.954516260054653,7.704853178645326
1093,E9_REVERSE,28.21455909174758,12.127205353111485
1094,A_AUTHENTIC,0.0,0.0
1094,I_ISOMORPHIC_RELABEL,0.0,0.0
1094,F_SURFACE_FORMAT_CONTROL,0.0,0.0
1094,D_ALL_DIRECTION_REVERSED,9.472876344986647,7.72241716036267
1094,O_ORDER_SHUFFLED,9.341897977006925,3.0546811957521447
1094,M_SWITCH_REASSIGNED,42.35863367729307,40.63538135441516
1094,M0_SWITCH_NEUTRALIZED,15.646023151976777,18.469344913346994
1094,P_ANCHOR_REASSIGNED,0.0,0.0
1094,T_TERMINAL_CHANGED,0.0,0.0
1094,R_DEGREE_MATCHED_REWIRE,20.884166528740977,20.022383667007396
1094,X_COMPLEXITY_MATCHED,40.9919505020807,37.16957850014942
1094,Y_TOPOLOGY_MATCHED,28.378125959519743,26.79105653071009
1094,L_FORWARD_CONTROL,26.15436594793995,22.53128958395841
1094,G_RANDOM_CONTROL,31.174752946520314,26.621472913355987
1094,E0_DELETE,12.089755104170926,5.775736717043019
1094,E1_DELETE,14.577093472293774,7.211429880803653
1094,E2_DELETE,19.98513533498555,11.644904240522154
1094,E3_DELETE,20.904460522680306,9.578458733956648
1094,E4_DELETE,21.799566326588604,8.480506638000996
1094,E5_DELETE,10.353145779053246,4.420272958917961
1094,E6_DELETE,10.317091146921442,6.486907005734981
1094,E7_DELETE,52.77970081524612,25.379658854585333
1094,E8_DELETE,7.566474821990866,2.948624210236649
1094,E9_DELETE,14.625430924220813,18.85120399677888
1094,E0_REVERSE,12.246736549435452,6.877721239561769
1094,E1_REVERSE,11.734475844314582,6.044266679532456
1094,E2_REVERSE,19.835664918032354,9.75088877793388
1094,E3_REVERSE,22.92954102204122,13.744478470331524
1094,E4_REVERSE,23.37056100729669,8.786108769861535
1094,E5_REVERSE,10.795681398837011,2.9125623134619305
1094,E6_REVERSE,11.127655784134403,8.055098302910903
1094,E7_REVERSE,14.775224921585306,18.64639009453409
1094,E8_REVERSE,3.0625329699525,1.2583616324732398
1094,E9_REVERSE,25.894134894952245,25.500169715002276
1095,A_AUTHENTIC,0.0,0.0
1095,I_ISOMORPHIC_RELABEL,1.0683608643521378,1.9023354544685669
1095,F_SURFACE_FORMAT_CONTROL,6.443151246912958,8.043587531967285
1095,D_ALL_DIRECTION_REVERSED,16.43349801149116,10.135516987655798
1095,O_ORDER_SHUFFLED,15.88718211232092,12.90346291130723
1095,M_SWITCH_REASSIGNED,31.397512801702042,28.67485806368728
1095,M0_SWITCH_NEUTRALIZED,18.251060831387857,7.017280017680933
1095,P_ANCHOR_REASSIGNED,5.21534105065892,6.156448304448999
1095,T_TERMINAL_CHANGED,1.0683608643521378,1.902335454468567
1095,R_DEGREE_MATCHED_REWIRE,36.87264496155251,26.168262581633705
1095,X_COMPLEXITY_MATCHED,22.1308911835011,21.1312861849387
1095,Y_TOPOLOGY_MATCHED,16.833179771810055,21.352658972050296
1095,L_FORWARD_CONTROL,20.947982060890855,20.835018068982894
1095,G_RANDOM_CONTROL,73.34262609369051,36.15834392457262
1095,E0_DELETE,12.017544511133156,4.801930089122003
1095,E1_DELETE,11.309076681477006,6.944563147596808
1095,E2_DELETE,21.977382870031654,11.25947068180383
1095,E3_DELETE,21.09332960064518,9.965379133534162
1095,E4_DELETE,21.42861478682088,8.574278177788496
1095,E5_DELETE,11.175428374792837,7.16838652188418
1095,E6_DELETE,10.412116244191736,5.660575348581377
1095,E7_DELETE,14.906825891273328,14.905319741127187
1095,E8_DELETE,9.373107012903313,7.700840519420246
1095,E9_DELETE,14.568930272948808,19.230285223585135
1095,E0_REVERSE,11.603708856434405,4.861397622451293
1095,E1_REVERSE,9.42645078804677,3.895671395981776
1095,E2_REVERSE,19.072663917797417,9.373849257331297
1095,E3_REVERSE,21.374945726421597,9.013985543014526
1095,E4_REVERSE,25.50136416520034,11.175465612230152
1095,E5_REVERSE,12.720734274374788,6.7336022770064865
1095,E6_REVERSE,16.43318182189454,18.263349652218135
1095,E7_REVERSE,24.34721706172233,25.60076584006019
1095,E8_REVERSE,8.37441059697683,6.313388523830089
1095,E9_REVERSE,21.16656201796189,10.782026507519634
1096,A_AUTHENTIC,0.0,0.0
1096,I_ISOMORPHIC_RELABEL,3.2233857575028066,5.879775326714395
1096,F_SURFACE_FORMAT_CONTROL,0.0,0.0
1096,D_ALL_DIRECTION_REVERSED,17.81115202769627,18.184006297545764
1096,O_ORDER_SHUFFLED,9.283554603433851,7.299096660666783
1096,M_SWITCH_REASSIGNED,44.11153626550119,40.37229473561483
1096,M0_SWITCH_NEUTRALIZED,17.6884066915634,22.39179147019322
1096,P_ANCHOR_REASSIGNED,0.0,0.0
1096,T_TERMINAL_CHANGED,0.0,0.0
1096,R_DEGREE_MATCHED_REWIRE,40.153829694403605,36.59599591303824
1096,X_COMPLEXITY_MATCHED,18.133229263642995,20.025916633053065
1096,Y_TOPOLOGY_MATCHED,25.912190813087076,26.523643583271248
1096,L_FORWARD_CONTROL,28.677630242282383,20.712665853721717
