FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_MODEL_EQUIVALENCE.csv,FROZEN_MODEL_EQUIVALENCE.csv,.csv,267,2026-09-11T20:57:01.1085462Z,2026-09-11T20:57:01.1095485Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\WILDCHAT_OFFICIAL_SHARD_MANIFEST.csv,WILDCHAT_OFFICIAL_SHARD_MANIFEST.csv,.csv,888,2026-09-11T20:57:07.4392310Z,2026-09-11T20:57:07.4412275Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00049-of-00086_SCHEMA.json,train-00049-of-00086_SCHEMA.json,.json,7724,2026-09-11T20:57:07.4585070Z,2026-09-11T20:57:07.4585070Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00080-of-00086_SCHEMA.json,train-00080-of-00086_SCHEMA.json,.json,7724,2026-09-11T21:00:20.2427997Z,2026-09-11T21:00:20.2427997Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00085-of-00086_SCHEMA.json,train-00085-of-00086_SCHEMA.json,.json,7724,2026-09-11T21:05:49.7875458Z,2026-09-11T21:05:49.7886266Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,EXTRACTION_COUNTS.json,.json,210,2026-09-11T21:22:12.9089132Z,2026-09-11T21:22:12.9089132Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\WILDCHAT_EXACT_FROZEN_FEATURES.parquet,WILDCHAT_EXACT_FROZEN_FEATURES.parquet,.parquet,1689239,2026-09-11T21:22:12.8688315Z,2026-09-11T21:22:12.9079131Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\05_PRIMARY_RESULTS\PRIMARY_EXTERNAL_SEPARATION.csv,PRIMARY_EXTERNAL_SEPARATION.csv,.csv,298,2026-09-11T21:22:13.1728574Z,2026-09-11T21:22:13.1738563Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\EXTERNAL_SCORE_QUANTILES.csv,EXTERNAL_SCORE_QUANTILES.csv,.csv,924,2026-09-11T21:22:13.1788536Z,2026-09-11T21:22:13.1802210Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\FROZEN_THRESHOLD_TAIL_RARITY.csv,FROZEN_THRESHOLD_TAIL_RARITY.csv,.csv,1277,2026-09-11T21:22:13.1929002Z,2026-09-11T21:22:13.1938997Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
