FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\07_AUDIT\STATUS_LEDGER.csv,STATUS_LEDGER.csv,.csv,1271,2026-09-12T00:30:47.8036365Z,2026-09-12T00:30:47.8046365Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\F2_B_CORRECTED_RARITY_RUNNER.zip,F2_B_CORRECTED_RARITY_RUNNER.zip,.zip,1400214,2026-09-11T23:22:12.5174102Z,2026-09-11T23:22:14.4522340Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,08_PACKAGE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\F2_B_FROZEN_SPEC.json,F2_B_FROZEN_SPEC.json,.json,1572,2026-09-11T23:22:23.5436781Z,2026-09-11T20:18:40.0000000Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\PARITY_EXPECTED_V2.csv,PARITY_EXPECTED_V2.csv,.csv,8909,2026-09-11T23:22:23.8706329Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\PARITY_FIXTURES.jsonl,PARITY_FIXTURES.jsonl,.jsonl,2175259,2026-09-11T23:22:23.8385160Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\WINDOW_PARITY_FIXTURE.json,WINDOW_PARITY_FIXTURE.json,.json,94422,2026-09-11T23:22:23.8806468Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\WINDOW12_PARITY_EXPECTED.csv,WINDOW12_PARITY_EXPECTED.csv,.csv,1801,2026-09-11T23:22:23.9056632Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\WINDOW8_PARITY_EXPECTED.csv,WINDOW8_PARITY_EXPECTED.csv,.csv,1722,2026-09-11T23:22:23.8926733Z,2026-09-11T20:19:10.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\JOINT_MULTILAYER_V2.joblib,JOINT_MULTILAYER_V2.joblib,.joblib,5117,2026-09-11T23:22:23.7121749Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\OPERATOR_RELATIONAL_V2.joblib,OPERATOR_RELATIONAL_V2.joblib,.joblib,3725,2026-09-11T23:22:23.7593334Z,2026-09-11T20:18:40.0000000Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER,PHASE8B_R2,F2-B - Corrected External Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
