SEED,CONDITION,SEQ_ACTIVE_EDGE_COHERENCE,PLUS_SEQ_COHERENCE,PLUS_REACHABILITY,MINUS_SEQ_CONFLICT,CODE_SEQ_COHERENCE,CODE_CONNECTEDNESS,FINAL_RECIPROCITY,FINAL_SCC_COUNT,FINAL_LARGEST_SCC_FRAC,FINAL_TRANSITIVITY,FINAL_IN_DEGREE_SD,FINAL_OUT_DEGREE_SD,FINAL_SPECTRAL_RADIUS,FINAL_TWO_CYCLES,FINAL_THREE_CYCLES,FINAL_REACHABILITY_FRAC,FINAL_MEAN_REACHABLE_PATH,ORDER_FIDELITY,K_EXACT,K_JACCARD,S_EXACT,S_APPLIED_SCORE,K_INCIDENT_RETENTION,Z_EXACT,Z_FINAL_SINKNESS,Z_SEQUENCE_POSITION,REP,CELL_KEY,OUTPUT_TOKENS_DIAGNOSTIC,LATENCY_SECONDS_DIAGNOSTIC
1080,O_ORDER_SHUFFLED,0.2,1.0,0.5,0.0,0.25,1.0,0.36363636363636365,3.0,0.625,0.0,0.4841229182759271,0.6959705453537527,1.4142135623730954,2.0,0.0,0.6964285714285714,2.3846153846153846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0,1080|O_ORDER_SHUFFLED|0,109,1.7545204162597656
1080,O_ORDER_SHUFFLED,0.2,1.0,1.0,0.0,0.0,0.6666666666666666,0.18181818181818182,4.0,0.625,0.16666666666666666,0.6959705453537527,0.8569568250501305,1.4142135623730954,1.0,0.0,0.6785714285714286,2.3157894736842106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1,1080|O_ORDER_SHUFFLED|1,109,1.975996494293213
1080,O_ORDER_SHUFFLED,0.7,0.5,0.5,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.4851159653039219,1.0,0.0,1.0,2.857142857142857,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2,1080|O_ORDER_SHUFFLED|2,109,1.5083327293395996
1080,M_SWITCH_REASSIGNED,0.7,1.0,1.0,0.0,1.0,0.6666666666666666,0.18181818181818182,3.0,0.75,0.3157894736842105,0.8569568250501305,0.6959705453537527,1.502293174830506,1.0,1.0,0.7678571428571429,2.5813953488372094,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0,1080|M_SWITCH_REASSIGNED|0,109,1.9708240032196045
1080,M_SWITCH_REASSIGNED,0.7,1.0,1.0,0.0,1.0,0.6666666666666666,0.18181818181818182,3.0,0.75,0.3157894736842105,0.8569568250501305,0.6959705453537527,1.502293174830506,1.0,1.0,0.7678571428571429,2.5813953488372094,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1,1080|M_SWITCH_REASSIGNED|1,109,1.572887897491455
1080,M_SWITCH_REASSIGNED,0.7,1.0,1.0,0.0,1.0,0.6666666666666666,0.18181818181818182,3.0,0.75,0.3157894736842105,0.8569568250501305,0.6959705453537527,1.502293174830506,1.0,1.0,0.7678571428571429,2.5813953488372094,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,2,1080|M_SWITCH_REASSIGNED|2,109,1.7373628616333008
1080,M0_SWITCH_NEUTRALIZED,0.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.625,0.25,0.6959705453537527,0.6959705453537527,1.3532099641993243,0.0,1.0,0.6785714285714286,2.1315789473684212,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1080|M0_SWITCH_NEUTRALIZED|0,109,3.1892004013061523
1080,M0_SWITCH_NEUTRALIZED,0.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.625,0.375,0.8569568250501305,0.6959705453537527,1.3532099641993243,0.0,1.0,0.6785714285714286,2.289473684210526,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1080|M0_SWITCH_NEUTRALIZED|1,109,1.5772278308868408
1080,M0_SWITCH_NEUTRALIZED,0.7,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.3079159357714993,0.0,0.0,1.0,2.9285714285714284,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2,1080|M0_SWITCH_NEUTRALIZED|2,109,1.9843037128448486
1080,P_ANCHOR_REASSIGNED,0.7,0.5,1.0,1.0,1.0,1.0,0.18181818181818182,3.0,0.75,0.0,0.6959705453537527,0.8569568250501305,1.5537739740300371,1.0,0.0,0.7678571428571429,2.3488372093023258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1080|P_ANCHOR_REASSIGNED|0,109,1.7227404117584229
1080,P_ANCHOR_REASSIGNED,0.7,0.5,0.5,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.4851159653039219,1.0,0.0,1.0,2.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1080|P_ANCHOR_REASSIGNED|1,109,1.634554147720337
1080,P_ANCHOR_REASSIGNED,0.7,0.5,1.0,1.0,1.0,1.0,0.18181818181818182,3.0,0.75,0.0,0.6959705453537527,0.8569568250501305,1.5537739740300371,1.0,0.0,0.7678571428571429,2.3488372093023258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1080|P_ANCHOR_REASSIGNED|2,109,1.5510103702545166
1080,T_TERMINAL_CHANGED,0.7,0.5,0.5,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.4851159653039219,1.0,0.0,1.0,2.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,1080|T_TERMINAL_CHANGED|0,109,2.071650505065918
1080,T_TERMINAL_CHANGED,0.7,0.5,0.5,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.4851159653039219,1.0,0.0,1.0,2.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1,1080|T_TERMINAL_CHANGED|1,109,1.7405126094818115
1080,T_TERMINAL_CHANGED,0.7,0.5,0.5,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1.4851159653039219,1.0,0.0,1.0,2.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,2,1080|T_TERMINAL_CHANGED|2,109,1.856616735458374
1080,R_DEGREE_MATCHED_REWIRE,0.4,0.5,0.5,1.0,1.0,0.6666666666666666,0.18181818181818182,1.0,1.0,0.1875,0.4841229182759271,0.4841229182759271,1.5527130113579155,1.0,1.0,1.0,2.982142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1080|R_DEGREE_MATCHED_REWIRE|0,109,1.8450911045074463
1080,R_DEGREE_MATCHED_REWIRE,0.4,1.0,1.0,1.0,0.75,1.0,0.18181818181818182,4.0,0.625,0.16666666666666666,0.6959705453537527,0.8569568250501305,1.5341577449142658,1.0,1.0,0.6785714285714286,2.236842105263158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1080|R_DEGREE_MATCHED_REWIRE|1,109,1.821840763092041
1080,R_DEGREE_MATCHED_REWIRE,0.4,0.5,0.5,1.0,0.75,1.0,0.18181818181818182,1.0,1.0,0.1875,0.4841229182759271,0.4841229182759271,1.5527130113579155,1.0,1.0,1.0,2.982142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2,1080|R_DEGREE_MATCHED_REWIRE|2,109,1.8508203029632568
1080,X_COMPLEXITY_MATCHED,0.6,1.0,0.5,1.0,0.5,0.42857142857142855,0.0,3.0,0.75,0.2857142857142857,0.9921567416492215,0.4841229182759271,1.17398499670533,0.0,1.0,0.75,2.5952380952380953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1080|X_COMPLEXITY_MATCHED|0,109,1.621720790863037
1080,X_COMPLEXITY_MATCHED,0.6,1.0,0.5,1.0,0.5,0.42857142857142855,0.0,3.0,0.75,0.2857142857142857,0.9921567416492215,0.4841229182759271,1.17398499670533,0.0,1.0,0.75,2.5952380952380953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1080|X_COMPLEXITY_MATCHED|1,109,6.192742109298706
1080,X_COMPLEXITY_MATCHED,0.6,0.5,0.5,1.0,1.0,1.0,0.0,8.0,0.125,0.15,0.8569568250501305,0.6959705453537527,0.0,0.0,0.0,0.44642857142857145,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,2,1080|X_COMPLEXITY_MATCHED|2,109,1.8486700057983398
1080,Y_TOPOLOGY_MATCHED,0.4,1.0,0.5,1.0,0.25,1.0,0.0,2.0,0.875,0.391304347826087,0.4841229182759271,0.6959705453537527,1.4180950147339006,0.0,2.0,0.875,2.510204081632653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1080|Y_TOPOLOGY_MATCHED|0,109,1.9871599674224854
1080,Y_TOPOLOGY_MATCHED,0.4,1.0,0.5,1.0,0.75,0.5,0.0,2.0,0.875,0.391304347826087,0.4841229182759271,0.6959705453537527,1.4180950147339006,0.0,2.0,0.875,2.510204081632653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1080|Y_TOPOLOGY_MATCHED|1,109,1.8274824619293213
1080,Y_TOPOLOGY_MATCHED,0.4,0.5,1.0,1.0,0.25,1.0,0.0,3.0,0.75,0.4090909090909091,0.6959705453537527,0.6959705453537527,1.3247179572447467,0.0,1.0,0.7678571428571429,2.558139534883721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,2,1080|Y_TOPOLOGY_MATCHED|2,109,1.924771785736084
1080,L_FORWARD_CONTROL,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,8.0,0.125,0.2727272727272727,0.8569568250501305,0.6959705453537527,0.0,0.0,0.0,0.4642857142857143,1.7307692307692308,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,1080|L_FORWARD_CONTROL|0,109,1.7321593761444092
1080,L_FORWARD_CONTROL,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,8.0,0.125,0.2727272727272727,0.8569568250501305,0.6959705453537527,0.0,0.0,0.0,0.4642857142857143,1.7307692307692308,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1,1080|L_FORWARD_CONTROL|1,109,1.6819243431091309
1080,L_FORWARD_CONTROL,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,8.0,0.125,0.2608695652173913,0.6959705453537527,0.8569568250501305,0.0,0.0,0.0,0.4642857142857143,1.6923076923076923,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,2,1080|L_FORWARD_CONTROL|2,109,1.8501832485198975
1080,G_RANDOM_CONTROL,0.6,1.0,1.0,0.0,0.5,0.6666666666666666,0.0,4.0,0.625,0.46153846153846156,0.9921567416492215,0.9921567416492215,1.1673039782614192,0.0,0.0,0.5535714285714286,2.032258064516129,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.5,1.0,0,1080|G_RANDOM_CONTROL|0,109,1.9431214332580566
1080,G_RANDOM_CONTROL,0.6,1.0,0.5,0.0,0.75,1.0,0.0,4.0,0.625,0.391304347826087,0.6959705453537527,0.8569568250501305,1.1673039782614192,0.0,0.0,0.6785714285714286,2.236842105263158,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.5,1.0,1,1080|G_RANDOM_CONTROL|1,109,2.3855748176574707
