structural_signature,first_documented_role,timestamp_utc,conversation_id,message_id,model_slug
GEN|ARCH|NODE,ASSISTANT_FIRST,2025-05-09T08:53:58.187220+00:00,681d1656-6100-8013-88fd-fb0ed67c2374,b3deb2cc-16ce-442a-b7fc-5cbe167e8c1a,gpt-4o
GEN|ARCH|RECUR,USER_FIRST,2025-05-19T22:43:39.182000+00:00,682956af-3910-8013-955a-be94c4d58c07,9b66cf96-a731-4048-ac49-4ddab2b675a6,gpt-4o
GEN|ARCH|STATE,ASSISTANT_FIRST,2024-05-19T03:29:49.675206+00:00,881c65c5-ecc4-492e-89b9-256650b074f9,47c1875f-cb34-4ffa-9c25-472a41875eea,gpt-4o
GEN|ARCH|TRANS,ASSISTANT_FIRST,2024-10-28T21:55:34.324604+00:00,671ffdde-3370-8013-b4d2-e751b6d4cc33,b9292c53-dfe0-4e10-ab4e-88025dbb544d,gpt-4o
GEN|COMP|CONTROL,ASSISTANT_FIRST,2025-07-13T13:42:02.366445+00:00,6872dfc3-dc88-8013-a8fd-6cb2a2d58393,c506d5f9-0c55-42a0-84ae-835900a604f7,gpt-4o
GEN|COMP|HIER,ASSISTANT_FIRST,2025-04-26T03:10:37.239743+00:00,68081961-ca58-8013-a73d-026bbc423b5c,d2d2c2e1-5bef-40ab-8eca-7eb212696c9d,gpt-4o
GEN|COMP|NODE,ASSISTANT_FIRST,2025-06-11T22:03:49.334574+00:00,6849daa7-43d4-8013-838a-aa7a59e65224,de164b39-6da7-4d1d-9f01-8aa5bfe17bde,gpt-4o
GEN|COMP|RECUR,USER_FIRST,2025-05-21T14:00:45.037000+00:00,682ddb52-f8dc-8013-8a33-fac3fc22f238,1a702a98-95fa-4d62-afb8-350b2c6e26c5,gpt-4o
GEN|COMP|STATE,ASSISTANT_FIRST,2025-04-26T05:44:54.352058+00:00,68081961-ca58-8013-a73d-026bbc423b5c,10ca0bd2-8d67-4466-ab02-185bed5da5cd,gpt-4o
GEN|CONTROL|HIER,ASSISTANT_FIRST,2024-11-06T17:52:56.826775+00:00,672ba1b1-1988-8013-8b70-50a9faa8a7c7,50a2169b-a3f9-4fac-914e-daf2e2869a6a,gpt-4o
GEN|CONTROL|NODE,ASSISTANT_FIRST,2025-06-05T16:04:02.953703+00:00,6841b285-eb80-8013-9c5b-05785cea7c60,b757839c-8ea3-4c59-9d09-a313ff2193e7,gpt-4o
GEN|CONTROL|RECUR,ASSISTANT_FIRST,2025-06-04T21:44:38.142414+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,f6ed3a40-3455-4617-80a6-371a6ae8ceb5,gpt-4o
GEN|CONTROL|STATE,ASSISTANT_FIRST,2024-09-07T11:14:37.300608+00:00,66dc257e-dce0-8013-9a33-1360aa943a9a,6fc80be1-84c5-4388-9689-645c5a3a3abd,gpt-4o
GEN|CONTROL|TRANS,ASSISTANT_FIRST,2024-10-27T23:25:31.418757+00:00,671ec89b-817c-8013-bfa0-660181335ec9,ad8b6f71-6319-4288-9471-58844128b52b,gpt-4o
GEN|GENE|HIER,ASSISTANT_FIRST,2024-05-19T21:50:18.299964+00:00,8e445eba-f9c8-4103-9ee8-a9e46af15249,2c0e4481-1626-4758-8129-e5a82b9bd47a,gpt-4o
GEN|GENE|NODE,ASSISTANT_FIRST,2025-06-04T17:18:33.562906+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,1a160581-db1c-4f0b-ad59-e2a3731f1581,gpt-4o
GEN|GENE|RECUR,ASSISTANT_FIRST,2025-07-09T05:33:14.803933+00:00,686c2c8c-b018-8013-8b94-8230def78737,cea81624-b18b-4b4a-9d3a-4e2f958bf450,gpt-4o
GEN|GENE|STATE,ASSISTANT_FIRST,2025-06-05T15:49:16.155196+00:00,6841b285-eb80-8013-9c5b-05785cea7c60,ae01cd9a-9008-4940-894a-d3757855fc93,gpt-4o
GEN|HIER|META,ASSISTANT_FIRST,2025-10-08T16:55:25.682956+00:00,68e576b1-9f6c-8328-aa31-4ee6c0679415,c1ec8aa1-8b60-4711-88b3-8635db0ff65d,gpt-5-instant
GEN|HIER|NODE,ASSISTANT_FIRST,2024-09-14T20:03:16.305599+00:00,66e5ebf7-ed68-8013-93cf-701f2c42086a,545ea76e-386c-4e3d-96fa-6dc7d836c29f,gpt-4o
GEN|HIER|RECUR,ASSISTANT_FIRST,2025-06-04T00:44:09.928421+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,f3e75386-3a5e-4491-8d59-774eba415947,gpt-4o
GEN|HIER|STATE,ASSISTANT_FIRST,2024-09-15T08:02:35.674300+00:00,66e689df-ccec-8013-9822-5ebf45d2442a,cc392d4c-7136-4e02-b583-2bfc1c86d4b2,gpt-4o
GEN|HIER|TRANS,ASSISTANT_FIRST,2024-10-13T22:44:28.392212+00:00,670c416b-b690-8013-9fdf-4e3708b76bc5,df0a245c-aae4-404d-bdb3-d0177f91d761,gpt-4o
GEN|META|RECUR,ASSISTANT_FIRST,2025-11-26T21:03:25.423931+00:00,6907a874-7920-832c-9bfb-63d2fc118ea7,672d9680-e009-4dbf-a098-9607a0c0c37a,gpt-5-instant
GEN|NODE|RECUR,ASSISTANT_FIRST,2025-06-05T21:09:34.753490+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,7c6cc4fd-bbfd-45dd-a5d9-0dfbf498b327,gpt-4o
GEN|NODE|STATE,ASSISTANT_FIRST,2024-05-21T21:47:54.353291+00:00,295cdef2-39d7-4714-9847-25b75c0d1382,f7bf0a46-49f6-4b8d-be99-0a65e5f160aa,gpt-4o
GEN|NODE|TRANS,ASSISTANT_FIRST,2024-10-13T22:50:37.775383+00:00,670c416b-b690-8013-9fdf-4e3708b76bc5,f80e5a83-81e1-4f39-a4d1-710fbd4644a8,gpt-4o
GEN|RECUR|STATE,USER_FIRST,2025-05-21T14:00:45.037000+00:00,682ddb52-f8dc-8013-8a33-fac3fc22f238,1a702a98-95fa-4d62-afb8-350b2c6e26c5,gpt-4o
GEN|RECUR|TRANS,USER_FIRST,2025-05-19T22:43:39.182000+00:00,682956af-3910-8013-955a-be94c4d58c07,9b66cf96-a731-4048-ac49-4ddab2b675a6,gpt-4o
GEN|STATE|TRANS,USER_FIRST,2023-08-02T11:22:36.993745+00:00,eb9a07c6-fd3e-43bc-8ea2-17adff1ed8ac,aaa2a791-db21-405e-b08d-6e4b5c499139,
INH|ARCH|COMP,USER_FIRST,2025-07-05T02:20:00.746000+00:00,68687d5a-1644-8013-84e8-dc034f547a0e,20adb706-bd06-4e4f-8611-977bff0fd202,gpt-4o
INH|ARCH|CONTROL,ASSISTANT_FIRST,2025-06-03T23:51:04.477022+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,180858cf-ac0e-488d-a045-944be32203a0,gpt-4o
INH|ARCH|GENE,USER_FIRST,2023-04-02T20:00:38.579172+00:00,e6352279-d948-46be-8431-ba2e9a519505,e5dc9335-5c7e-4a4f-ba67-bb8830394de4,
INH|ARCH|HIER,ASSISTANT_FIRST,2025-04-24T13:22:35.026667+00:00,68081961-ca58-8013-a73d-026bbc423b5c,c0cbe03e-6557-4cbf-9f5f-0359ba7f39c0,gpt-4o
INH|ARCH|META,USER_FIRST,2025-12-01T00:38:23.442000+00:00,692b82a9-7764-832d-b3d5-f63b59792646,d794f67b-b448-4545-b446-bd72a42a3810,gpt-5-1-instant
INH|ARCH|NODE,ASSISTANT_FIRST,2025-06-04T13:16:05.270944+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9d313745-4cad-4ea8-9651-62fca06af225,gpt-4o
INH|ARCH|RECUR,ASSISTANT_FIRST,2025-05-29T14:27:57.949960+00:00,682956af-3910-8013-955a-be94c4d58c07,d501d789-2cdd-4054-b8e2-1c1366adc3e1,gpt-4o
INH|ARCH|STATE,ASSISTANT_FIRST,2025-06-04T23:32:36.174524+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,6c186b0b-bfcd-4b3c-8fcb-3d3688d714cc,gpt-4o
INH|ARCH|TRANS,ASSISTANT_FIRST,2025-05-18T06:06:54.559566+00:00,682956af-3910-8013-955a-be94c4d58c07,76a23202-656a-4d8d-beb7-9f21fa07c050,gpt-4o
INH|COMP|GENE,ASSISTANT_FIRST,2025-06-04T21:49:32.215486+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,e6ce1abd-1379-4d3d-a70d-bf44dfc40a95,gpt-4o
INH|COMP|HIER,ASSISTANT_FIRST,2025-06-05T02:50:55.574794+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,c9f80cfb-ec2a-466b-b403-fbf4aa2a215c,gpt-4o
INH|COMP|RECUR,ASSISTANT_FIRST,2025-06-04T21:49:32.215486+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,e6ce1abd-1379-4d3d-a70d-bf44dfc40a95,gpt-4o
INH|COMP|STATE,ASSISTANT_FIRST,2025-07-14T09:54:59.321494+00:00,6872dfc3-dc88-8013-a8fd-6cb2a2d58393,22ae0dc5-8160-41cc-8874-de97d4f7f330,gpt-4o
INH|COMP|TRANS,ASSISTANT_FIRST,2025-06-15T06:32:21.215746+00:00,684e419e-290c-8013-bd0e-208804671b40,2064c0c8-b12d-422d-b53a-32dfe13a9b07,gpt-4o
INH|CONTROL|GENE,ASSISTANT_FIRST,2023-01-20T13:29:26.270067+00:00,4c77d5b8-0566-4e31-8703-ee25462403eb,885fbb79-0c16-40d1-92b5-34c1ec2d74f3,
INH|CONTROL|HIER,ASSISTANT_FIRST,2025-07-05T05:22:12.333614+00:00,68689a33-442c-8013-97fd-6e426678f9ec,2659ed74-7c0a-49e4-ba16-da9ef6cc5a20,gpt-4o
INH|CONTROL|RECUR,ASSISTANT_FIRST,2025-06-04T20:58:57.714284+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,de0d000f-7b46-40b1-b61c-564a530d0958,gpt-4o
INH|CONTROL|TRANS,USER_FIRST,2025-08-23T23:16:44.521000+00:00,68a9f0df-b7b0-8333-8020-10527d469055,bc076d68-0583-4d95-9e63-ebd00bd8df66,gpt-5-instant
INH|GENE|HIER,ASSISTANT_FIRST,2024-06-15T21:56:27.322543+00:00,b5d8996a-3131-4148-945f-7b326d18a092,9de39491-1550-4b3a-ad1c-fb0287afbb69,gpt-4o
INH|GENE|META,ASSISTANT_FIRST,2024-06-03T19:41:13.717836+00:00,1d6f7cf2-9a31-4e3a-ae9c-3761ef4f059b,7f889aa1-d9c4-4b1f-8791-e24791b44d54,gpt-4o
INH|GENE|NODE,ASSISTANT_FIRST,2025-04-21T23:22:19.968873+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,83be316a-02c7-4824-8d4f-cec3101090af,gpt-4o
INH|GENE|RECUR,ASSISTANT_FIRST,2025-05-26T08:08:00.022693+00:00,68336d0b-6e14-8013-b662-5b7e3471a6e5,2ae72401-7509-4948-bc92-b53b9f8959a6,gpt-4o
INH|GENE|STATE,ASSISTANT_FIRST,2024-11-06T22:26:30.694037+00:00,672bed0a-dfd0-8013-82df-d9398abbfa85,c6c03ac5-1809-4f7e-b399-21c18c8fc43c,gpt-4o
INH|GENE|TRANS,ASSISTANT_FIRST,2024-11-25T03:56:30.238666+00:00,6743f4b8-5588-8013-a657-3d813f8b4853,2811c6b6-62cb-4e1a-9c6a-47d8f64739f5,gpt-4o
INH|HIER|META,USER_FIRST,2025-12-01T00:38:23.442000+00:00,692b82a9-7764-832d-b3d5-f63b59792646,d794f67b-b448-4545-b446-bd72a42a3810,gpt-5-1-instant
INH|HIER|NODE,ASSISTANT_FIRST,2025-06-04T17:32:10.095288+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,6c5507d4-24eb-4336-8431-739570064bbc,gpt-4o
INH|HIER|RECUR,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
INH|HIER|STATE,ASSISTANT_FIRST,2025-04-27T08:38:33.059435+00:00,680daa4a-aab4-8013-84cc-5d839acea0f5,2cb80113-133a-44b5-84c7-0ca736c51b1e,gpt-4o
INH|HIER|TRANS,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
INH|META|NODE,ASSISTANT_FIRST,2025-06-04T21:15:18.387964+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,be04b889-7124-45fc-b8d7-0797cc07457a,gpt-4o
INH|META|RECUR,ASSISTANT_FIRST,2025-12-03T00:03:13.021218+00:00,692b82a9-7764-832d-b3d5-f63b59792646,e1f4dd61-2462-443c-959d-dcf43afa8a02,gpt-5-1-instant
INH|META|STATE,USER_FIRST,2025-12-01T00:38:23.442000+00:00,692b82a9-7764-832d-b3d5-f63b59792646,d794f67b-b448-4545-b446-bd72a42a3810,gpt-5-1-instant
INH|NODE|RECUR,ASSISTANT_FIRST,2025-06-04T19:04:25.579585+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,35001985-cff5-4dc9-93f9-69bc65fde71e,gpt-4o
INH|NODE|STATE,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
INH|NODE|TRANS,ASSISTANT_FIRST,2025-06-04T18:48:09.663180+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,b1c1b4cf-5293-45de-bd44-8b46898f19ed,gpt-4o
INH|RECUR|STATE,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
INH|RECUR|TRANS,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
INH|STATE|TRANS,USER_FIRST,2025-06-15T08:33:59.013000+00:00,684e419e-290c-8013-bd0e-208804671b40,0a506bee-4021-41de-ab11-3e2e5d6720cd,gpt-4o
SEQ|ARCH|COMP,ASSISTANT_FIRST,2025-04-20T22:31:41.528363+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,f19802dd-460b-4e56-8a71-16e913700046,gpt-4o
SEQ|ARCH|CONTROL,ASSISTANT_FIRST,2025-04-09T12:06:06.210427+00:00,67f2cb51-5e44-8013-8de2-c4fb1f4939af,bf2bea60-fb0e-46f6-b5dc-bf947a0e22c3,gpt-4o
SEQ|ARCH|GENE,ASSISTANT_FIRST,2025-04-24T22:03:05.911833+00:00,68081961-ca58-8013-a73d-026bbc423b5c,31056bc0-8bff-4e40-b670-5dce2c34fc3f,gpt-4o
SEQ|ARCH|HIER,ASSISTANT_FIRST,2023-03-16T16:43:39.015629+00:00,e409a013-bc67-4c15-a848-00e25c95b21a,4e250312-f866-4f64-85ce-32a6e61d212e,text-davinci-002-render-sha
SEQ|ARCH|META,USER_FIRST,2025-04-20T04:17:49.384000+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,04d46120-78a4-4b50-92d9-aab83657f5e8,gpt-4o
SEQ|ARCH|NODE,ASSISTANT_FIRST,2024-10-13T22:44:28.392212+00:00,670c416b-b690-8013-9fdf-4e3708b76bc5,df0a245c-aae4-404d-bdb3-d0177f91d761,gpt-4o
SEQ|ARCH|RECUR,ASSISTANT_FIRST,2025-04-23T21:11:34.421278+00:00,68081961-ca58-8013-a73d-026bbc423b5c,c53d8ead-a251-4b75-90b7-87fff3cf6c3b,gpt-4o
SEQ|ARCH|STATE,ASSISTANT_FIRST,2024-10-28T21:21:48.370397+00:00,671ffdde-3370-8013-b4d2-e751b6d4cc33,73263b07-127f-4c2c-9186-a22056bf94f2,gpt-4o
SEQ|ARCH|TRANS,ASSISTANT_FIRST,2025-04-09T11:17:50.924586+00:00,67f2cb51-5e44-8013-8de2-c4fb1f4939af,0b98638c-32ed-47e8-ae74-9eafb8c754bf,gpt-4o
SEQ|COMP|CONTROL,USER_FIRST,2025-05-25T18:25:01.405000+00:00,6815a30e-18c4-8013-816c-fbf8f456b12d,272aea39-70cd-48dc-955d-cd446ae061a3,gpt-4o
SEQ|COMP|GENE,ASSISTANT_FIRST,2025-06-30T22:25:48.424566+00:00,68629fe7-add4-8013-a1ee-cd733b9c21a0,c715ec68-82a1-4b83-a077-dc3f5f7db2c0,gpt-4o
SEQ|COMP|HIER,USER_FIRST,2024-10-23T16:42:47.190684+00:00,6713da4c-a7e0-8013-a6ac-4a7cdfb0a3e2,aaa2d8c9-4d58-4cda-9eb7-c0a9e3360d43,gpt-4o
SEQ|COMP|META,ASSISTANT_FIRST,2025-05-27T23:43:37.470440+00:00,682956af-3910-8013-955a-be94c4d58c07,99896f09-1eb2-4347-967d-ea5a0b9d3f12,gpt-4o
SEQ|COMP|NODE,ASSISTANT_FIRST,2025-06-12T02:55:31.988016+00:00,684a2606-a438-8013-bbea-9c50a1706883,fddd636a-7180-486a-a17b-06d086bf19ec,gpt-4o
SEQ|COMP|RECUR,ASSISTANT_FIRST,2025-04-24T21:00:39.711183+00:00,68081961-ca58-8013-a73d-026bbc423b5c,3af010f9-f9e0-4941-b978-8a6863b25b40,gpt-4o
SEQ|COMP|STATE,ASSISTANT_FIRST,2025-04-23T04:24:42.586291+00:00,68081961-ca58-8013-a73d-026bbc423b5c,be458d77-a30f-4946-9e07-715eb44ab29b,gpt-4o
SEQ|COMP|TRANS,ASSISTANT_FIRST,2025-04-28T02:38:27.679994+00:00,680daa4a-aab4-8013-84cc-5d839acea0f5,1668accd-01fb-4c53-a849-6632291b193a,gpt-4o
SEQ|CONTROL|GENE,ASSISTANT_FIRST,2025-06-04T17:18:33.562906+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,1a160581-db1c-4f0b-ad59-e2a3731f1581,gpt-4o
SEQ|CONTROL|HIER,ASSISTANT_FIRST,2025-04-26T08:51:59.401682+00:00,68081961-ca58-8013-a73d-026bbc423b5c,ed36a3d6-54d7-4c3e-b933-c85b84d12657,gpt-4o
SEQ|CONTROL|META,ASSISTANT_FIRST,2025-06-13T18:31:48.492430+00:00,684c67e7-0cf8-8013-b5a1-c64b98cfc596,7b3eb8e7-c026-4073-ad6b-5c6a385bdf12,gpt-4o
SEQ|CONTROL|NODE,ASSISTANT_FIRST,2025-06-04T17:18:33.562906+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,1a160581-db1c-4f0b-ad59-e2a3731f1581,gpt-4o
SEQ|CONTROL|RECUR,ASSISTANT_FIRST,2025-04-28T03:03:12.083422+00:00,680daa4a-aab4-8013-84cc-5d839acea0f5,4ffaa99d-43dd-4adf-ab0e-fe3094c9a22d,gpt-4o
SEQ|CONTROL|STATE,ASSISTANT_FIRST,2024-11-01T02:26:48.150737+00:00,6724384b-2e10-8013-b600-39dd7623ce8a,208f14f6-e4f3-4214-a056-649e5e5b818c,gpt-4o
SEQ|CONTROL|TRANS,ASSISTANT_FIRST,2025-05-17T05:29:55.693195+00:00,68255dc3-04e8-8013-b9da-65ec2d36714e,f12757ae-d17c-437d-b92d-51e4694805f2,gpt-4o
SEQ|GENE|HIER,ASSISTANT_FIRST,2025-06-13T18:33:37.019931+00:00,684c67e7-0cf8-8013-b5a1-c64b98cfc596,4ce96b00-e8f4-4737-b226-ad9cf47d9abe,gpt-4o
SEQ|GENE|META,USER_FIRST,2025-12-01T00:38:23.442000+00:00,692b82a9-7764-832d-b3d5-f63b59792646,d794f67b-b448-4545-b446-bd72a42a3810,gpt-5-1-instant
SEQ|GENE|NODE,ASSISTANT_FIRST,2025-05-15T04:21:40.078955+00:00,68255dc3-04e8-8013-b9da-65ec2d36714e,dc096a15-2b9f-4534-84fa-08033476f0ab,gpt-4o
SEQ|GENE|RECUR,ASSISTANT_FIRST,2025-06-04T17:18:33.562906+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,1a160581-db1c-4f0b-ad59-e2a3731f1581,gpt-4o
SEQ|GENE|STATE,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
SEQ|GENE|TRANS,ASSISTANT_FIRST,2024-11-25T03:56:30.238666+00:00,6743f4b8-5588-8013-a657-3d813f8b4853,2811c6b6-62cb-4e1a-9c6a-47d8f64739f5,gpt-4o
SEQ|HIER|META,USER_FIRST,2025-04-20T04:17:49.384000+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,04d46120-78a4-4b50-92d9-aab83657f5e8,gpt-4o
SEQ|HIER|NODE,ASSISTANT_FIRST,2024-09-15T08:02:35.674300+00:00,66e689df-ccec-8013-9822-5ebf45d2442a,cc392d4c-7136-4e02-b583-2bfc1c86d4b2,gpt-4o
SEQ|HIER|RECUR,ASSISTANT_FIRST,2025-05-21T15:16:06.085334+00:00,682ddb52-f8dc-8013-8a33-fac3fc22f238,349021c1-e7c6-4387-b5de-8398172ae7bb,gpt-4o
SEQ|HIER|STATE,ASSISTANT_FIRST,2023-03-15T15:08:22.882937+00:00,939d8df0-b4ba-4e1d-bc2a-ef5214ded139,e3e9455a-94f6-4461-9f8f-daf1b9675254,text-davinci-002-render-sha
SEQ|HIER|TRANS,ASSISTANT_FIRST,2024-08-17T19:33:22.482479+00:00,3f5f6ce3-19b0-4072-95f3-c6521edd849a,2b32a0dd-e1a8-4d4f-a7f1-bd3a9be2a77a,gpt-4o
SEQ|META|NODE,ASSISTANT_FIRST,2025-08-31T16:11:34.792057+00:00,68b332b3-abf4-832b-a25a-067e949b6b02,521716ee-a777-42cf-b63c-5b5044ef37da,gpt-4o
SEQ|META|RECUR,ASSISTANT_FIRST,2025-04-20T05:17:41.898831+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,32251545-38f1-4ecf-a194-f3f42e206c3e,gpt-4o
SEQ|META|STATE,ASSISTANT_FIRST,2025-04-20T05:17:41.898831+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,32251545-38f1-4ecf-a194-f3f42e206c3e,gpt-4o
SEQ|META|TRANS,ASSISTANT_FIRST,2025-07-04T15:42:23.401203+00:00,6867f581-cb5c-8013-93aa-35531dded0d1,10830727-e1eb-4f2e-9a2a-ce1fb6e5972c,gpt-4o
SEQ|NODE|RECUR,ASSISTANT_FIRST,2025-06-04T17:18:33.562906+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,1a160581-db1c-4f0b-ad59-e2a3731f1581,gpt-4o
SEQ|NODE|STATE,ASSISTANT_FIRST,2024-05-21T21:49:15.935125+00:00,295cdef2-39d7-4714-9847-25b75c0d1382,97d5573d-8417-409f-8d95-ff582d5d8abc,gpt-4o
SEQ|NODE|TRANS,ASSISTANT_FIRST,2024-11-02T02:59:33.445146+00:00,67258b3f-eb78-8013-8b99-44fa0ab98087,e551da5b-f366-4e73-a25d-02ac5a0a31e3,gpt-4o
SEQ|RECUR|STATE,ASSISTANT_FIRST,2025-04-20T05:17:41.898831+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,32251545-38f1-4ecf-a194-f3f42e206c3e,gpt-4o
SEQ|RECUR|TRANS,ASSISTANT_FIRST,2025-06-04T12:03:36.278689+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,8e4c646f-f869-448c-86e7-5a4090a36775,gpt-4o
SEQ|STATE|TRANS,ASSISTANT_FIRST,2025-04-20T23:48:43.338850+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,5fd91306-b052-4cd3-92a7-256b55aa1e8b,gpt-4o
TRN|ARCH|COMP,ASSISTANT_FIRST,2025-04-25T17:59:49.755661+00:00,68081961-ca58-8013-a73d-026bbc423b5c,f611e7d5-fe83-4088-a011-10bb556994a6,gpt-4o
TRN|ARCH|CONTROL,ASSISTANT_FIRST,2023-02-05T15:25:14.953550+00:00,02ee4aa4-bd56-411a-90a1-f0228310bbe9,e2e33821-6c7b-4b45-8676-bb6de2426922,
TRN|ARCH|GENE,ASSISTANT_FIRST,2025-06-08T07:08:30.153479+00:00,6844eaa8-244c-8013-b43a-b47396c6a72f,3eb57173-b222-4f4e-b0e5-e98c57d0d669,gpt-4o
TRN|ARCH|HIER,USER_FIRST,2025-04-25T02:16:46.064000+00:00,68081961-ca58-8013-a73d-026bbc423b5c,57b5fed7-8666-4025-ab10-2d1fe3bb928d,gpt-4o
TRN|ARCH|META,USER_FIRST,2025-06-29T07:08:42.057000+00:00,6860ba8e-1444-8013-a852-0f78969b8ac6,dae07f30-7201-472f-9edd-99519fc69802,gpt-4o
TRN|ARCH|NODE,ASSISTANT_FIRST,2025-04-21T00:19:50.087972+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,7e1c9c1b-65af-47c8-8914-5e341f12169c,gpt-4o
TRN|ARCH|RECUR,ASSISTANT_FIRST,2025-04-26T01:03:49.609731+00:00,68081961-ca58-8013-a73d-026bbc423b5c,ac12f87c-9f75-44a0-a101-83e393ec9a77,gpt-4o
TRN|ARCH|STATE,USER_FIRST,2025-04-19T05:23:39.832000+00:00,6802041e-31a4-8013-96d2-6eb6cb8dc2ee,7f9a0c0a-6c72-4989-adec-49b42f059299,gpt-4o
TRN|ARCH|TRANS,ASSISTANT_FIRST,2023-02-05T15:25:14.953550+00:00,02ee4aa4-bd56-411a-90a1-f0228310bbe9,e2e33821-6c7b-4b45-8676-bb6de2426922,
TRN|COMP|CONTROL,ASSISTANT_FIRST,2025-07-09T05:00:07.203924+00:00,686deec5-0a08-8013-8808-a1b285539196,99996ae6-3726-4b7d-91be-23c36cd16d3b,gpt-4o
TRN|COMP|HIER,ASSISTANT_FIRST,2025-04-25T17:59:49.755661+00:00,68081961-ca58-8013-a73d-026bbc423b5c,f611e7d5-fe83-4088-a011-10bb556994a6,gpt-4o
TRN|COMP|RECUR,ASSISTANT_FIRST,2025-06-06T00:03:05.702104+00:00,6841b285-eb80-8013-9c5b-05785cea7c60,e6f89137-b99d-498d-85db-d8bb7817c6a7,gpt-4o
TRN|COMP|STATE,ASSISTANT_FIRST,2025-06-13T20:03:17.280865+00:00,684c8058-26e8-8013-93d8-f99e41e8f053,988d4532-9ce5-4994-b4eb-1e8cb10b3042,gpt-4o
TRN|COMP|TRANS,ASSISTANT_FIRST,2024-07-06T22:37:05.549428+00:00,1d5feb7f-2b16-43ff-8638-cd9c813a876c,b4821519-eb6d-4bc3-8fea-06d251fdeef9,text-davinci-002-render-sha
TRN|CONTROL|GENE,USER_FIRST,2025-08-04T02:22:45.413000+00:00,68901893-52c8-8325-9eca-0990da9ef494,a85b9a22-bceb-409f-82fb-c3bac53bb481,gpt-4o
TRN|CONTROL|HIER,ASSISTANT_FIRST,2025-07-09T11:17:19.190251+00:00,686e3c0a-d268-8013-95b8-e15b8f27aa45,7729de2f-def5-4e63-8ad1-7d870c3cf836,gpt-4o
TRN|CONTROL|META,ASSISTANT_FIRST,2024-06-11T21:14:30.230379+00:00,db639d4a-6fa2-444d-838a-f128ee0c9777,8d3ac12d-772e-4689-8eaa-dbd287150fc8,gpt-4o
TRN|CONTROL|NODE,ASSISTANT_FIRST,2025-06-06T20:26:03.468182+00:00,68434d46-1784-8013-b184-a14a0151c36a,84581e48-c589-4efe-a9f3-8ab050a3ba6b,gpt-4o
TRN|CONTROL|RECUR,ASSISTANT_FIRST,2025-06-02T17:58:31.452325+00:00,683a6c62-08a8-8013-b5b8-a9381a2ec495,70fe21a2-0018-4a0a-a212-8f80f6b5959f,gpt-4o
